	index	learning_rate	loss	max_depth	max_features	n_estimators	subsample	testSize
1646	0	0.1	ls	3	log2	500	0.5	10
1647	0	0.1	huber	3	sqrt	50	0.5	28
1648	0	0.5	huber	10	auto	50	0.1	6
1649	0	0.1	lad	10	auto	50	1.0	32
1650	0	0.5	ls	5	auto	100	1.0	10
1651	0	0.5	quantile	1	log2	500	1.0	5
1652	0	0.1	lad	1	sqrt	50	1.0	28
1653	0	0.5	ls	5	auto	200	1.0	10
1654	0	0.5	lad	3	log2	200	1.0	6
1655	0	0.1	ls	3	auto	50	1.0	32
1656	0	0.5	quantile	3	auto	500	0.1	6
1657	0	0.5	ls	3	sqrt	100	1.0	10
1658	0	0.1	lad	1	log2	50	1.0	28
1659	0	0.5	huber	3	auto	50	0.1	6
1660	0	0.5	lad	1	auto	50	1.0	32
1661	0	0.1	ls	5	sqrt	500	0.5	11
1662	0	0.5	quantile	1	auto	100	0.1	6
1663	0	0.1	ls	1	sqrt	50	0.5	29
1664	0	0.5	lad	1	sqrt	50	1.0	10
1665	0	0.1	ls	1	sqrt	100	0.1	5
1666	0	0.1	ls	3	auto	50	1.0	31
1667	0	0.1	lad	5	auto	200	1.0	10
1668	0	0.1	lad	1	sqrt	100	1.0	29
1669	0	0.1	huber	3	log2	500	1.0	10
1670	0	0.1	ls	5	log2	200	1.0	32
1671	0	0.1	huber	1	sqrt	50	0.5	28
1672	0	1.0	ls	5	sqrt	200	1.0	10
1673	0	0.1	huber	1	sqrt	200	1.0	32
1674	0	0.1	ls	5	log2	200	1.0	11
1675	0	0.1	lad	3	log2	50	0.1	28
1676	0	0.5	huber	1	log2	50	1.0	10
1677	0	0.1	huber	10	sqrt	200	1.0	32
1678	0	0.5	ls	5	sqrt	100	1.0	10
1679	0	0.1	lad	1	sqrt	50	0.5	28
1680	0	0.5	huber	10	sqrt	100	1.0	10
1681	0	0.1	lad	10	auto	100	0.5	32
1682	0	0.1	huber	1	log2	100	0.5	29
1683	0	0.5	lad	1	sqrt	200	1.0	10
1684	0	0.1	ls	3	auto	50	1.0	31
1685	0	0.1	lad	1	auto	500	0.1	11
1686	0	0.1	ls	1	log2	50	0.5	29
1687	0	0.1	huber	5	log2	100	1.0	10
1688	0	0.1	ls	3	sqrt	100	1.0	32
1689	0	0.1	lad	1	sqrt	50	1.0	28
1690	0	0.5	ls	1	log2	50	1.0	10
1691	0	0.1	ls	3	auto	200	1.0	10
1692	0	0.1	ls	3	auto	50	1.0	32
1693	0	0.1	lad	1	log2	500	1.0	28
1694	0	0.1	ls	3	sqrt	200	1.0	10
1695	0	0.1	huber	10	sqrt	200	1.0	32
1696	0	0.1	lad	1	sqrt	100	0.5	28
1697	0	0.1	ls	10	sqrt	50	0.5	32
1698	0	0.1	lad	1	log2	50	1.0	29
1699	0	0.1	lad	5	sqrt	200	0.5	29
1700	0	0.1	huber	1	log2	200	1.0	31
1701	0	0.1	lad	1	log2	50	1.0	28
1702	0	0.1	lad	1	log2	500	0.5	32
1703	0	0.1	lad	1	log2	100	0.5	28
1704	0	0.1	ls	3	auto	100	1.0	32
1705	0	0.1	huber	1	log2	100	0.5	28
1706	0	0.1	lad	3	auto	50	1.0	32
1707	0	0.1	ls	1	sqrt	50	1.0	29
1708	0	0.1	lad	5	log2	200	1.0	32
1709	0	0.1	huber	1	sqrt	50	0.5	29
1710	0	0.1	ls	3	auto	50	1.0	31
1711	0	0.1	lad	1	auto	50	1.0	28
1712	0	0.1	huber	10	log2	200	1.0	32
1713	0	0.1	lad	1	sqrt	50	1.0	28
1714	0	0.1	lad	10	auto	100	1.0	32
1715	0	0.1	lad	1	log2	50	0.5	28
1716	0	0.1	ls	3	log2	50	1.0	32
1717	0	0.1	lad	1	sqrt	50	1.0	29
1718	0	0.1	ls	1	auto	200	1.0	32
1719	0	0.1	lad	1	log2	100	1.0	29
1720	0	0.1	huber	3	sqrt	50	1.0	31
1721	0	0.1	lad	1	log2	500	1.0	28
1722	0	1.0	lad	1	auto	50	1.0	32
1723	0	0.1	lad	3	log2	100	1.0	28
1724	0	0.5	huber	1	log2	50	1.0	32
1725	0	0.1	huber	10	sqrt	100	1.0	28
1726	0	0.1	lad	10	auto	100	1.0	32
1727	0	0.1	lad	1	log2	100	1.0	29
1728	0	0.1	huber	1	sqrt	200	0.5	32
1729	0	0.1	lad	1	sqrt	200	0.5	29
1730	0	0.5	lad	5	auto	500	1.0	31
1731	0	0.1	lad	3	sqrt	50	0.5	28
1732	0	0.5	ls	1	sqrt	50	1.0	32
1733	0	0.1	huber	1	sqrt	50	0.5	28
1734	0	0.1	lad	1	auto	100	1.0	28
1735	0	0.1	lad	10	auto	100	1.0	32
1736	0	0.1	lad	1	log2	200	0.5	29
1737	0	1.0	lad	1	auto	500	1.0	32
1738	0	0.1	lad	1	log2	100	1.0	29
1739	0	0.1	lad	10	sqrt	50	1.0	32
1740	0	0.1	lad	3	sqrt	50	0.1	28
1741	0	0.1	lad	10	auto	200	1.0	31
1742	0	0.1	lad	10	log2	50	0.5	28
1743	0	0.1	huber	1	auto	200	1.0	32
1744	0	0.1	lad	1	auto	100	1.0	28
1745	0	0.1	ls	5	log2	100	1.0	32
1746	0	0.1	ls	1	sqrt	50	0.5	29
1747	0	0.1	huber	5	sqrt	100	1.0	32
1748	0	0.1	lad	3	sqrt	50	0.5	29
1749	0	0.1	ls	10	log2	100	1.0	32
1750	0	0.1	lad	1	sqrt	100	0.5	28
1751	0	0.1	huber	10	sqrt	200	1.0	31
1752	0	0.1	lad	1	log2	100	0.5	28
1753	0	0.1	ls	3	auto	50	1.0	32
1754	0	0.1	lad	5	sqrt	100	1.0	28
1755	0	0.1	ls	5	sqrt	50	0.5	32
1756	0	0.1	lad	1	log2	200	0.5	29
1757	0	0.5	huber	1	log2	50	1.0	32
1758	0	0.1	lad	1	sqrt	100	0.5	29
1759	0	0.1	lad	10	sqrt	50	1.0	32
1760	0	0.1	lad	1	sqrt	100	0.5	28
1761	0	0.1	lad	1	auto	500	1.0	31
1762	0	0.1	huber	5	log2	50	1.0	28
1763	0	0.1	huber	5	auto	50	1.0	32
1764	0	0.1	huber	10	sqrt	200	1.0	28
1765	0	0.1	ls	10	sqrt	500	1.0	32
1766	0	0.1	huber	1	sqrt	50	1.0	29
1767	0	0.1	lad	5	auto	50	1.0	32
1768	0	0.1	lad	3	auto	50	0.5	29
1769	0	0.1	huber	1	sqrt	50	0.5	28
1770	0	0.1	ls	10	log2	50	1.0	32
1771	0	0.1	lad	1	log2	50	0.5	28
1772	0	0.1	lad	3	sqrt	50	0.5	31
1773	0	0.1	lad	1	log2	50	1.0	28
1774	0	0.1	huber	3	auto	50	1.0	32
1775	0	0.1	lad	1	log2	100	1.0	29
1776	0	0.1	ls	3	sqrt	50	1.0	32
1777	0	0.1	lad	1	log2	100	1.0	29
1778	0	0.1	quantile	10	sqrt	200	1.0	32
1779	0	0.1	lad	1	sqrt	50	1.0	28
1780	0	0.1	ls	10	sqrt	50	1.0	32
1781	0	0.1	lad	1	log2	100	0.5	28
1782	0	0.1	lad	3	auto	100	1.0	31
1783	0	0.1	lad	1	sqrt	50	1.0	28
1784	0	0.1	lad	10	sqrt	200	1.0	32
1785	0	0.1	lad	5	auto	100	0.5	29
1786	0	0.1	huber	5	auto	100	1.0	32
1787	0	0.1	lad	1	log2	100	0.5	29
1788	0	0.1	huber	10	sqrt	50	1.0	32
1789	0	0.1	huber	1	log2	50	0.5	28
1790	0	0.1	ls	10	sqrt	500	1.0	32
1791	0	0.1	lad	1	sqrt	50	0.5	28
1792	0	0.1	ls	3	auto	50	1.0	31
1793	0	0.1	lad	3	sqrt	50	1.0	28
1794	0	0.1	lad	3	auto	50	1.0	32
1795	0	0.1	ls	5	log2	50	0.5	32
1796	0	0.1	ls	3	sqrt	50	1.0	32
1797	0	0.1	huber	10	sqrt	50	1.0	32
1798	0	0.5	lad	5	sqrt	100	1.0	31
1799	0	0.5	huber	3	log2	500	1.0	5
1800	0	0.5	quantile	5	sqrt	100	0.1	4
1801	0	0.5	lad	5	log2	500	0.1	4
1802	0	1.0	ls	5	auto	500	0.1	4
1803	0	0.1	huber	5	sqrt	500	1.0	16
1804	0	0.5	huber	3	log2	100	0.5	4
1805	0	1.0	lad	3	log2	500	0.1	4
1806	0	1.0	ls	10	log2	200	0.1	4
1807	0	0.5	ls	1	sqrt	200	0.1	4
1808	0	0.1	ls	1	sqrt	50	1.0	40
1809	0	0.1	ls	5	sqrt	50	1.0	16
1810	0	0.5	huber	5	auto	100	0.5	4
1811	0	1.0	lad	1	auto	200	1.0	4
1812	0	0.5	ls	3	log2	50	0.1	4
1813	0	0.5	ls	3	auto	500	0.1	4
1814	0	0.5	lad	3	sqrt	500	0.5	4
1815	0	0.1	huber	5	auto	50	1.0	85
1816	0	0.5	huber	10	auto	500	0.1	4
1817	0	0.5	ls	3	sqrt	100	0.1	4
1818	0	0.1	huber	1	sqrt	100	0.1	15
1819	0	1.0	ls	5	log2	200	0.1	4
1820	0	0.1	huber	5	auto	50	0.5	4
1821	0	0.1	ls	1	log2	50	1.0	40
1822	0	1.0	lad	3	sqrt	500	1.0	4
1823	0	0.1	lad	10	auto	100	0.1	4
1824	0	1.0	huber	10	sqrt	500	0.1	4
1825	0	0.5	quantile	5	sqrt	50	1.0	5
1826	0	0.5	ls	10	auto	500	0.1	4
1827	0	0.5	huber	10	log2	50	1.0	15
1828	0	0.1	ls	3	auto	100	1.0	4
1829	0	0.1	lad	5	auto	100	0.1	4
1830	0	1.0	lad	1	auto	200	0.1	4
1831	0	0.5	quantile	10	log2	500	0.5	4
1832	0	0.5	ls	3	sqrt	500	1.0	15
1833	0	0.5	quantile	1	log2	100	0.1	4
1834	0	0.5	lad	5	log2	100	0.5	4
1835	0	0.5	huber	5	auto	50	0.1	4
1836	0	0.1	ls	1	sqrt	50	0.5	40
1837	0	0.1	lad	1	sqrt	100	0.5	4
1838	0	0.5	ls	1	log2	50	0.1	4
1839	0	1.0	ls	5	auto	200	0.1	4
1840	0	0.1	ls	5	auto	50	1.0	85
1841	0	0.5	ls	5	sqrt	100	1.0	4
1842	0	0.1	ls	1	log2	500	1.0	16
1843	0	1.0	huber	1	log2	100	1.0	4
1844	0	0.5	lad	5	sqrt	200	1.0	4
1845	0	0.5	ls	3	sqrt	200	1.0	4
1846	0	0.5	lad	5	sqrt	100	0.1	4
1847	0	1.0	huber	1	sqrt	500	0.1	4
1848	0	0.1	huber	1	sqrt	100	1.0	40
1849	0	0.5	quantile	10	sqrt	100	1.0	4
1850	0	0.5	huber	10	log2	100	0.5	4
1851	0	0.5	ls	5	log2	100	0.5	16
1852	0	1.0	ls	1	log2	50	0.1	4
1853	0	0.5	ls	10	auto	100	0.5	4
1854	0	1.0	quantile	3	log2	50	0.1	4
1855	0	0.1	ls	10	log2	200	0.5	5
1856	0	0.5	ls	3	sqrt	500	0.5	4
1857	0	0.5	ls	1	log2	50	0.1	4
1858	0	0.1	ls	3	log2	100	1.0	15
1859	0	0.1	ls	1	log2	100	1.0	40
1860	0	0.1	huber	3	auto	100	1.0	85
1861	0	0.1	quantile	3	sqrt	500	0.1	4
1862	0	0.1	quantile	10	sqrt	200	0.1	4
1863	0	0.5	quantile	10	sqrt	500	1.0	4
1864	0	1.0	lad	10	auto	50	1.0	4
1865	0	0.1	huber	5	log2	100	0.1	15
1866	0	0.5	ls	3	log2	500	1.0	4
1867	0	0.5	huber	3	log2	50	1.0	4
1868	0	1.0	huber	5	sqrt	500	1.0	4
1869	0	0.5	ls	5	auto	100	0.1	4
1870	0	0.1	lad	3	log2	50	1.0	40
1871	0	0.5	lad	10	sqrt	100	0.5	4
1872	0	0.5	ls	10	log2	200	1.0	4
1873	0	0.1	huber	10	log2	200	1.0	4
1874	0	0.5	quantile	10	sqrt	100	0.1	4
1875	0	0.5	lad	3	sqrt	500	1.0	15
1876	0	0.1	lad	1	auto	50	1.0	4
1877	0	0.1	ls	1	log2	100	1.0	40
1878	0	1.0	lad	3	sqrt	50	1.0	4
1879	0	0.5	huber	5	sqrt	100	1.0	4
1880	0	0.5	lad	10	auto	50	0.1	4
1881	0	0.5	ls	5	auto	50	0.5	4
1882	0	0.1	ls	10	sqrt	100	1.0	16
1883	0	0.1	lad	5	sqrt	200	1.0	4
1884	0	0.1	huber	5	auto	100	1.0	85
1885	0	0.5	ls	10	log2	50	1.0	4
1886	0	0.5	quantile	5	log2	500	0.5	5
1887	0	0.1	lad	5	auto	100	0.1	4
1888	0	0.1	ls	1	log2	200	0.5	4
1889	0	0.5	huber	3	log2	500	0.1	4
1890	0	0.1	lad	1	sqrt	100	0.5	4
1891	0	0.1	huber	1	sqrt	50	1.0	40
1892	0	0.5	huber	1	sqrt	50	0.1	4
1893	0	0.1	lad	10	sqrt	50	0.5	4
1894	0	0.1	ls	3	sqrt	50	1.0	16
1895	0	0.5	quantile	5	sqrt	500	0.5	4
1896	0	0.5	huber	1	log2	500	1.0	4
1897	0	0.5	lad	5	auto	200	1.0	4
1898	0	0.5	huber	5	sqrt	200	0.1	4
1899	0	0.1	lad	10	log2	500	1.0	15
1900	0	0.5	ls	10	sqrt	100	1.0	4
1901	0	0.1	huber	1	sqrt	50	0.5	40
1902	0	0.5	lad	5	sqrt	100	1.0	4
1903	0	0.5	ls	5	log2	50	0.1	4
1904	0	0.5	lad	3	log2	100	1.0	4
1905	0	0.5	huber	5	log2	50	1.0	4
1906	0	0.1	ls	5	auto	200	1.0	84
1907	0	0.5	lad	3	log2	100	1.0	4
1908	0	0.1	lad	3	log2	50	0.5	4
1909	0	0.5	quantile	5	log2	200	1.0	4
1910	0	0.1	ls	3	sqrt	50	1.0	15
1911	0	0.5	lad	5	log2	200	0.5	4
1912	0	0.1	ls	3	log2	100	1.0	4
1913	0	0.5	ls	3	sqrt	100	1.0	5
1914	0	0.5	lad	1	auto	50	1.0	4
1915	0	0.5	ls	10	log2	100	0.1	4
1916	0	1.0	huber	3	auto	500	0.1	4
1917	0	0.1	lad	1	auto	50	1.0	40
1918	0	0.5	huber	3	sqrt	500	1.0	15
1919	0	0.1	huber	1	log2	200	1.0	4
1920	0	0.1	lad	3	log2	500	0.1	4
1921	0	1.0	lad	1	sqrt	200	1.0	4
1922	0	1.0	huber	1	log2	100	1.0	4
1923	0	0.1	huber	10	log2	200	0.5	16
1924	0	1.0	lad	5	auto	500	0.1	4
1925	0	1.0	huber	3	auto	100	0.1	4
1926	0	0.1	quantile	5	sqrt	100	1.0	4
1927	0	0.5	quantile	3	log2	50	0.1	4
1928	0	0.5	lad	10	auto	500	0.1	4
1929	0	1.0	quantile	3	log2	100	0.1	4
1930	0	0.1	lad	1	auto	50	0.5	40
1931	0	0.1	ls	5	auto	100	1.0	85
1932	0	0.1	lad	10	auto	500	1.0	16
1933	0	0.5	quantile	3	log2	200	0.5	4
1934	0	0.1	huber	3	log2	200	0.5	4
1935	0	1.0	quantile	5	log2	500	0.1	4
1936	0	1.0	lad	3	sqrt	50	0.1	4
1937	0	0.5	huber	3	sqrt	200	0.5	4
1938	0	0.1	ls	5	log2	50	1.0	4
1939	0	0.5	lad	3	sqrt	200	1.0	15
1940	0	0.5	lad	3	sqrt	50	1.0	4
1941	0	0.1	quantile	1	sqrt	100	0.1	4
1942	0	1.0	lad	3	sqrt	200	1.0	4
1943	0	1.0	ls	10	sqrt	50	0.1	4
1944	0	0.5	lad	5	log2	500	1.0	5
1945	0	0.1	lad	3	auto	50	0.1	40
1946	0	1.0	quantile	10	sqrt	50	0.1	4
1947	0	0.5	huber	5	log2	200	1.0	4
1948	0	0.1	ls	1	sqrt	50	0.5	4
1949	0	0.5	lad	10	sqrt	500	1.0	15
1950	0	0.5	ls	1	log2	50	1.0	4
1951	0	1.0	huber	10	sqrt	200	1.0	4
1952	0	1.0	ls	3	auto	200	0.1	4
1953	0	0.1	huber	5	auto	500	1.0	4
1954	0	0.5	quantile	5	log2	50	1.0	4
1955	0	0.1	huber	5	auto	200	1.0	85
1956	0	0.1	huber	1	auto	100	0.5	4
1957	0	0.5	lad	3	auto	50	1.0	15
1958	0	0.5	lad	10	sqrt	500	0.1	4
1959	0	0.5	quantile	3	log2	100	1.0	4
1960	0	0.1	lad	1	log2	100	0.5	40
1961	0	0.1	lad	10	auto	50	0.5	4
1962	0	0.5	huber	1	log2	100	0.1	4
1963	0	1.0	ls	3	sqrt	500	0.1	4
1964	0	0.5	ls	3	log2	50	1.0	4
1965	0	0.1	lad	3	log2	200	1.0	16
1966	0	0.5	quantile	5	sqrt	100	1.0	4
1967	0	0.5	quantile	3	auto	500	1.0	4
1968	0	0.5	huber	1	sqrt	100	0.1	4
1969	0	0.1	huber	1	sqrt	50	0.5	4
1970	0	0.1	lad	3	log2	50	0.5	40
1971	0	0.1	lad	5	log2	500	0.1	4
1972	0	1.0	ls	1	sqrt	500	0.1	4
1973	0	0.5	huber	5	auto	100	0.5	5
1974	0	0.5	quantile	3	log2	200	0.1	4
1975	0	0.1	huber	3	auto	50	0.5	16
1976	0	0.1	huber	3	auto	50	0.5	85
1977	0	1.0	huber	5	auto	50	0.1	4
1978	0	0.1	huber	1	sqrt	500	0.5	4
1979	0	0.5	quantile	5	log2	50	0.5	4
1980	0	1.0	lad	5	sqrt	100	1.0	4
1981	0	1.0	ls	10	auto	50	0.1	4
1982	0	0.1	ls	1	log2	500	1.0	15
1983	0	0.1	ls	10	sqrt	50	1.0	4
1984	0	0.5	quantile	5	auto	500	0.5	4
1985	0	0.1	huber	3	log2	50	0.5	40
1986	0	0.5	huber	1	auto	100	0.1	4
1987	0	1.0	huber	5	log2	100	1.0	4
1988	0	1.0	huber	10	sqrt	200	0.1	4
1989	0	0.5	ls	10	auto	200	0.1	4
1990	0	0.1	huber	10	log2	50	0.5	15
1991	0	0.5	lad	5	log2	500	1.0	4
1992	0	0.5	quantile	3	auto	50	0.5	4
1993	0	1.0	quantile	3	log2	200	0.1	4
1994	0	0.1	lad	3	auto	50	0.5	4
1995	0	0.1	quantile	5	auto	200	0.1	4
1996	0	1.0	huber	5	log2	500	0.1	4
1997	0	0.1	huber	1	log2	100	1.0	15
1998	0	0.5	quantile	3	log2	100	1.0	4
1999	0	0.1	huber	5	auto	50	0.5	85
2000	0	0.1	huber	1	sqrt	100	1.0	40
2001	0	0.5	ls	5	sqrt	500	0.1	4
2002	0	0.5	ls	3	auto	50	0.5	4
2003	0	0.5	lad	1	sqrt	50	0.1	4
2004	0	1.0	lad	1	auto	200	1.0	16
2005	0	0.1	lad	3	log2	500	1.0	5
2006	0	0.5	quantile	5	sqrt	100	0.5	4
2007	0	1.0	lad	10	auto	500	0.1	4
2008	0	0.5	quantile	1	log2	50	0.1	4
2009	0	0.1	quantile	5	auto	500	0.5	4
2010	0	0.5	ls	3	log2	100	0.5	4
2011	0	0.5	quantile	10	sqrt	100	1.0	4
2012	0	0.1	huber	3	sqrt	50	1.0	16
2013	0	0.1	lad	1	sqrt	50	0.5	40
2014	0	1.0	lad	5	log2	100	1.0	4
2015	0	1.0	lad	1	auto	500	0.1	4
2016	0	0.1	ls	1	log2	50	0.5	4
2017	0	0.5	quantile	1	sqrt	100	0.1	4
2018	0	0.1	huber	5	log2	100	1.0	15
2019	0	0.5	ls	5	sqrt	500	1.0	4
2020	0	0.5	ls	5	sqrt	50	0.1	4
2021	0	0.1	lad	5	log2	50	1.0	4
2022	0	0.5	quantile	5	log2	200	0.1	4
2023	0	0.1	ls	5	auto	100	1.0	84
2024	0	0.1	huber	1	sqrt	500	0.5	15
2025	0	0.1	quantile	5	auto	200	0.1	4
2026	0	0.5	huber	10	log2	100	1.0	4
2027	0	1.0	huber	10	auto	50	0.1	4
2028	0	0.5	lad	5	log2	500	1.0	4
2029	0	0.1	ls	1	log2	100	1.0	40
2030	0	0.5	quantile	5	log2	500	0.5	4
2031	0	1.0	ls	3	log2	200	1.0	4
2032	0	0.1	huber	5	sqrt	50	1.0	15
2033	0	0.5	quantile	10	log2	500	0.1	4
2034	0	0.5	ls	3	sqrt	200	1.0	5
2035	0	0.5	ls	1	log2	100	1.0	4
2036	0	1.0	huber	1	auto	100	0.1	4
2037	0	0.5	ls	5	sqrt	200	1.0	4
2038	0	0.1	ls	10	sqrt	50	0.5	16
2039	0	0.5	ls	10	sqrt	50	1.0	4
2040	0	0.1	huber	3	log2	100	0.5	4
2041	0	0.5	ls	10	auto	100	0.1	4
2042	0	0.1	huber	1	sqrt	100	1.0	40
2043	0	0.5	ls	3	sqrt	200	0.5	4
2044	0	0.5	lad	3	log2	100	1.0	4
2045	0	0.5	ls	10	log2	200	1.0	4
2046	0	0.5	lad	1	auto	50	0.5	4
2047	0	0.1	huber	10	sqrt	50	0.5	16
2048	0	0.1	lad	10	auto	500	1.0	85
2049	0	0.5	huber	5	log2	200	1.0	4
2050	0	0.1	huber	5	sqrt	100	0.5	4
2051	0	1.0	huber	5	log2	500	0.1	4
2052	0	0.5	huber	10	sqrt	500	1.0	4
2053	0	0.1	huber	3	auto	100	0.1	15
2054	0	0.1	quantile	3	auto	500	1.0	4
2055	0	0.5	ls	10	log2	200	0.1	4
2056	0	0.5	ls	10	sqrt	500	1.0	4
2057	0	0.1	huber	1	log2	100	1.0	40
2058	0	0.5	lad	1	log2	500	1.0	4
2059	0	0.1	huber	3	sqrt	50	1.0	15
2060	0	0.5	huber	1	log2	200	1.0	4
2061	0	0.5	lad	5	sqrt	200	1.0	4
2062	0	0.5	lad	5	auto	500	0.1	4
2063	0	0.5	lad	1	sqrt	50	0.1	5
2064	0	1.0	huber	5	auto	50	0.5	4
2065	0	0.5	lad	10	auto	100	1.0	15
2066	0	1.0	huber	5	sqrt	500	1.0	4
2067	0	1.0	huber	3	log2	500	1.0	4
2068	0	0.5	huber	5	log2	100	1.0	4
2069	0	0.1	huber	5	auto	50	1.0	85
2070	0	0.5	lad	5	auto	500	1.0	4
2071	0	0.1	ls	1	sqrt	100	1.0	40
2072	0	0.5	huber	10	log2	50	1.0	4
2073	0	0.5	huber	1	auto	50	0.1	4
2074	0	0.5	lad	5	log2	500	1.0	4
2075	0	0.1	huber	1	sqrt	50	1.0	16
2076	0	0.5	lad	10	log2	200	0.1	4
2077	0	0.5	huber	10	sqrt	200	0.1	4
2078	0	0.5	huber	1	log2	500	0.5	4
2079	0	0.5	huber	1	log2	50	1.0	4
2080	0	0.5	ls	1	log2	50	1.0	16
2081	0	1.0	lad	10	sqrt	100	1.0	4
2082	0	0.5	lad	1	log2	50	0.5	4
2083	0	0.5	huber	3	sqrt	100	0.5	4
2084	0	0.1	ls	1	sqrt	50	1.0	40
2085	0	0.1	lad	3	auto	200	0.1	4
2086	0	0.1	ls	10	auto	50	0.5	4
2087	0	0.1	huber	1	sqrt	200	0.5	15
2088	0	0.5	huber	5	log2	500	0.1	4
2089	0	0.1	ls	1	sqrt	50	0.1	4
2090	0	0.1	huber	5	auto	50	1.0	85
2091	0	0.1	huber	3	log2	500	0.5	4
2092	0	1.0	lad	3	sqrt	100	1.0	4
2093	0	0.1	lad	5	log2	200	1.0	15
2094	0	0.5	lad	10	log2	50	0.5	5
2095	0	1.0	lad	5	log2	100	1.0	4
2096	0	0.5	lad	5	auto	200	0.1	4
2097	0	0.5	quantile	10	auto	100	1.0	4
2098	0	0.1	lad	3	log2	50	1.0	40
2099	0	0.5	lad	3	log2	200	1.0	4
2100	0	0.5	huber	10	sqrt	100	1.0	15
2101	0	0.5	ls	10	auto	50	0.5	4
2102	0	1.0	ls	5	auto	100	0.1	4
2103	0	0.5	ls	3	log2	100	0.1	4
2104	0	0.5	lad	1	auto	500	1.0	4
2105	0	0.5	quantile	5	log2	200	0.5	4
2106	0	0.5	ls	10	auto	50	0.5	4
2107	0	0.1	huber	10	sqrt	50	0.5	16
2108	0	1.0	lad	5	log2	100	1.0	4
2109	0	0.5	ls	5	log2	100	1.0	4
2110	0	0.5	ls	3	auto	50	0.1	4
2111	0	0.1	ls	1	sqrt	100	1.0	40
2112	0	0.1	ls	3	auto	100	1.0	85
2113	0	1.0	lad	5	auto	500	1.0	4
2114	0	0.5	huber	10	sqrt	50	0.5	4
2115	0	0.5	huber	1	log2	500	1.0	16
2116	0	0.5	ls	3	sqrt	200	0.5	4
2117	0	0.5	ls	10	log2	200	0.1	4
2118	0	0.1	huber	5	auto	500	1.0	4
2119	0	0.5	quantile	10	log2	50	1.0	4
2120	0	1.0	lad	3	sqrt	500	1.0	5
2121	0	0.5	quantile	1	sqrt	100	0.1	4
2122	0	0.5	lad	5	sqrt	200	1.0	4
2123	0	0.1	huber	1	log2	200	1.0	15
2124	0	0.1	huber	5	log2	50	1.0	40
2125	0	1.0	ls	10	log2	50	1.0	4
2126	0	0.1	ls	10	sqrt	100	0.5	4
2127	0	0.5	ls	5	log2	100	0.5	4
2128	0	0.5	huber	5	auto	500	0.5	4
2129	0	0.5	lad	3	log2	500	1.0	4
2130	0	0.1	quantile	1	sqrt	500	0.1	15
2131	0	0.5	lad	5	log2	50	0.5	4
2132	0	1.0	huber	3	log2	500	0.1	4
2133	0	0.1	ls	5	auto	100	1.0	84
2134	0	1.0	ls	10	log2	100	1.0	4
2135	0	0.5	ls	10	log2	50	1.0	4
2136	0	0.1	lad	3	sqrt	50	1.0	40
2137	0	0.1	quantile	10	log2	200	0.5	4
2138	0	0.5	lad	10	auto	50	0.5	4
2139	0	1.0	lad	3	auto	100	0.1	4
2140	0	0.5	ls	3	log2	50	1.0	15
2141	0	0.5	ls	5	log2	50	1.0	4
2142	0	0.5	ls	3	sqrt	200	1.0	4
2143	0	0.5	lad	10	log2	200	0.5	4
2144	0	0.5	quantile	3	log2	200	0.1	4
2145	0	1.0	lad	10	log2	500	1.0	4
2146	0	0.5	huber	10	log2	500	1.0	16
2147	0	1.0	huber	3	log2	100	1.0	4
2148	0	1.0	ls	1	log2	200	0.1	5
2149	0	0.1	ls	1	log2	100	1.0	40
2150	0	0.5	huber	10	sqrt	50	0.1	4
2151	0	0.1	quantile	10	sqrt	100	1.0	4
2152	0	0.1	huber	3	auto	50	1.0	85
2153	0	1.0	lad	10	auto	500	1.0	4
2154	0	0.5	quantile	10	auto	50	0.5	4
2155	0	0.5	ls	3	auto	100	1.0	4
2156	0	0.1	lad	10	log2	200	0.5	16
2157	0	0.5	quantile	1	log2	100	0.1	4
2158	0	1.0	huber	1	auto	200	0.1	4
2159	0	0.1	lad	1	sqrt	100	0.5	4
2160	0	0.5	quantile	1	sqrt	200	0.5	4
2161	0	0.5	ls	5	sqrt	200	1.0	4
2162	0	0.5	lad	3	log2	500	0.1	4
2163	0	0.1	huber	1	log2	100	0.5	40
2164	0	0.1	ls	5	sqrt	100	0.5	15
2165	0	0.5	ls	1	log2	500	1.0	4
2166	0	0.5	huber	1	log2	500	1.0	4
2167	0	0.1	quantile	5	sqrt	200	0.1	4
2168	0	0.1	lad	1	log2	100	0.5	4
2169	0	0.5	lad	10	log2	100	1.0	15
2170	0	1.0	huber	3	log2	500	0.1	4
2171	0	0.5	quantile	10	log2	200	1.0	4
2172	0	0.1	huber	10	log2	100	1.0	4
2173	0	0.5	lad	10	log2	50	1.0	4
2174	0	0.1	huber	5	auto	50	1.0	85
2175	0	1.0	ls	5	log2	100	1.0	4
2176	0	1.0	quantile	1	log2	100	0.1	4
2177	0	0.1	ls	1	sqrt	50	0.5	40
2178	0	0.5	ls	10	auto	50	0.5	4
2179	0	0.5	ls	1	sqrt	50	1.0	15
2180	0	0.1	lad	5	sqrt	200	1.0	5
2181	0	0.5	quantile	3	auto	100	0.5	4
2182	0	0.5	huber	10	auto	100	0.1	4
2183	0	1.0	lad	10	sqrt	200	1.0	4
2184	0	0.1	lad	1	log2	50	0.5	4
2185	0	0.5	huber	3	sqrt	50	0.1	4
