hitid	hittypeid	packageName	permission	purpose	comfortScore
335VBRURDJ0OOJQ5FNH624GSIYYE9S	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.mail	AUTHENTICATE_ACCOUNTS	INTERNAL	1.1
3CVDZS288H0V1H9VZ75HP87CUYKMFH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.mail	READ_CONTACTS	INTERNAL	0.55
3FVBZG9CLJEICZTU5S6JUWCC7AX0HJ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.mail	READ_PHONE_STATE	INTERNAL	-0.1
3HYV4299H0WOAE7VAVBS28LHYSGE83	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.mail	MANAGE_ACCOUNTS	INTERNAL	1.4
3WGZLY9VCHMJI8TVE008WQ3WYGG8D5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.mail	GET_ACCOUNTS	INTERNAL	1.15
3538U0YQ1FUUFV1LTP02T9Y6YWTF32	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.weather	MANAGE_ACCOUNTS	INTERNAL	0.65
3QX22DUVOOHKXEVLZMAL7UAYMHSMV7	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.ygoar.ygodad	CAMERA	GAME_ENGINE	0.75
3RWO3EJELH9AW5C0KOIOHAXD2IW1PT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yodawnla.isMonster2	BLUETOOTH	UTILITY	1.55
3BFNCI9LYKQH02MFB62Q5HLP08473K	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zc.android	READ_CONTACTS	DEVELOPMENT_AID	-0.7
3OJX0UFJ0Z75DFNR5NWB6M2V8BC9U6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zc.android	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	1.0
3CKVGCS3PG57287AGMIIYAJEKA2S02	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zeptolab.ctr.ads	READ_PHONE_STATE	SECONDARY_MARKET	-0.7894736842105263
3OPLMF3EU5NNJR4RXJNFX01W09ZLNM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zeptolab.ctr.ads	GET_ACCOUNTS	SECONDARY_MARKET	-0.75
3P7QK0GJ3TLBZUW2Q1G4DR9W4NGZ2S	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zeptolab.ctrexperiments.ads	READ_PHONE_STATE	PAYMENT	-0.25
3W31J70BASWT8HPINT202PU5C5HKC1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zoosk.zoosk	READ_PHONE_STATE	PAYMENT	-0.3157894736842105
3K3IX1W4S6R6QTP0G7BHSBQG6C7PAA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zrgiu.antivirus	SEND_SMS	PAYMENT	-0.05
30QQTY5GMKK1ZWZYQQYRSQBP9W57UR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	AUTHENTICATE_ACCOUNTS	INTERNAL	1.0
338431Z1FLFG4AZG3IKOY1A0RA2ROZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.75
35F6NGNVM8JMZJK9QL8HNUPNQIY7T0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	READ_PHONE_STATE	INTERNAL	-0.15
3BCRDCM0ODU4S0GHD2PXGP2VCUM6KT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	ACCESS_FINE_LOCATION	INTERNAL	-0.7368421052631579
3HEA4ZVWVDM5RDV01WBMMU5DJ9H55S	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	GET_ACCOUNTS	INTERNAL	0.9
3PUV2Q8SV442K6R2HCKINSTX6M0BD6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	READ_CONTACTS	INTERNAL	-0.15789473684210525
3X4Q1O9UBHM6MRF1U4MITKJ0QY87OG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.85
3Y3N5A7N4G9118QQ4XX5ETESZX2MYH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.45
3ZICQFRS31I155ZEF8PI02J3L7WZZZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	SEND_SMS	INTERNAL	-0.15
3BAWBGQGYLZ1CBOYVG8WOCD8RS37VN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	eu.nordeus.topeleven.android	SEND_SMS	PAYMENT	-0.3333333333333333
3XJOUITW8URW51POMKHNNL6IZX8QTH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	eu.nordeus.topeleven.android	READ_PHONE_STATE	PAYMENT	-0.25
3D3B8GE892RSLAFVO1XHWGFW0UPP9V	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	flypiggroup.zhainan2012	ACCESS_FINE_LOCATION	SECONDARY_MARKET	-1.2
3HXK2V1N4KFB8D1X09SFSKTQP842G6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	goldenshorestechnologies.brightestflashlight.free	CAMERA	INTERNAL	1.5789473684210527
3UYRNV2KITZS4KK83UEBSVFQCSZ8NK	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	goldenshorestechnologies.brightestflashlight.free	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.9473684210526315
3FHTJGYT8N070K23273ROX1J47FPGH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	grandtheft.auto.vicecity.cheats.unofficial	READ_PHONE_STATE	DEVELOPMENT_AID	-0.9230769230769231
3TKSOBLOHLG959TI3GTCS25X7QDBB6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	grandtheft.auto.vicecity.cheats.unofficial	RECORD_AUDIO	DEVELOPMENT_AID	-0.4166666666666667
3NKW03WTLM7OXITIHPMYA5DH3RQQW7	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	henrich.thandroid.floor	RECORD_AUDIO	GAME_ENGINE	-0.3
3TFJJUELSHPYR1LSYNWW2T8BV5VC27	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.SJLGPP	READ_PHONE_STATE	GAME_ENGINE	-0.8421052631578947
3S1WOPCJFGTDUV3E1Z8JRYUVISUEJP	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.SJLGWR	READ_PHONE_STATE	GAME_ENGINE	-0.5
38O9DZ0A62N9BKCROWJTGTG1VU1264	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	ACCESS_FINE_LOCATION	INTERNAL	-0.2
3S1L4CQSFX5UZG0624FCGHCC0HWFAR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	RECORD_AUDIO	INTERNAL	1.45
3TTPFEFXCTKDQAF97HM03XM3KDI6HP	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	READ_CONTACTS	INTERNAL	0.10526315789473684
3VO4XFFP15M973SH9HEMIPE06BZ7QM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	READ_PHONE_STATE	INTERNAL	0.05
3X7837UUADY9HGAZVHPLFA2IX5M6JU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	ACCESS_COARSE_LOCATION	INTERNAL	0.55
3XBYQ44Z6P41PYLAYTGTFAO4J96WTQ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	GET_ACCOUNTS	INTERNAL	0.9473684210526315
3HY86PZXPYI6ZENABA2DNYY9OBTE1K	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.linetools	CAMERA	DEVELOPMENT_AID	1.2
3ZQA3IO31BRSB50Z5O59SASNSD01OC	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.linetools	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	-0.6
3FDWKV9VCN2KKZ6LUW0GB88F39RUMR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	logos.quiz.companies.game	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.7
3L1EFR8WWT5GUXQ1AY1CKM1STN5F9E	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	logos.quiz.companies.game	READ_PHONE_STATE	TARGETED_ADS	-0.95
3EPG8DX9LKQ9KNDJLBK0K0AUA9HP5X	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	me.pou.app	RECORD_AUDIO	INTERNAL	0.95
3YGYP136419YMPZ423KBJCAV2C5RNH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	me.pou.app	BLUETOOTH	INTERNAL	0.75
311HQEI8RSGILVT8WDXZ9IQ4F32Z78	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	mobi.browser.flashfox	AUTHENTICATE_ACCOUNTS	UTILITY	0.058823529411764705
3EKTG13IZU3H19JRLI8FKLCWVJPLMM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	net.mobilecraft.realbasketball	READ_PHONE_STATE	GAME_ENGINE	-0.75
3WJGKMRWVI9LUBJ8VCGDYCZFNVSDCI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	net.zedge.android	READ_CONTACTS	UTILITY	-0.75
3V0TR1NRVA2K103HINJTPDFLFG64AT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	ns.feedmeworms	SEND_SMS	SOCIAL_GAMING	-0.8947368421052632
3HXK2V1N4KFB8D1X09SFSKTQP84G2K	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	org.mozilla.firefox	ACCESS_FINE_LOCATION	INTERNAL	0.0
3IHWR4LC7DD0QJ9H6E1JNNJ9QLOI8H	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	org.mozilla.firefox	GET_ACCOUNTS	INTERNAL	1.15
3MJ28H2Y1E8RZN1I6B7LV05404M5OX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	org.mozilla.firefox	CAMERA	INTERNAL	0.2
3PIOQ99R7YMQ2HRL6XFGONXF9B9UNO	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	org.mozilla.firefox	AUTHENTICATE_ACCOUNTS	INTERNAL	0.95
32L724R85LKLWB8YSV3U99EZJK7PI9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	se.tv4.tv4playtab	BLUETOOTH	TARGETED_ADS	0.09090909090909091
3KA7IJSNW65B93USMLBDNMAMOUSPB5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	smm.refill	SEND_SMS	UTILITY	0.1
3087LXLJ6MGYY32OA2IJRB0ZRVK0FL	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	0.15789473684210525
3126F2F5F839G66CWCD3OUG7MQ8PE1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	0.7368421052631579
34OWYT6U3WH04OSRB67XNJEK9FXI98	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	SEARCH_ENGINE	0.631578947368421
391FPZIE4CMYSL5A3ZK3J30JMNSUHI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	SNS	0.47368421052631576
3FSEU3P2NR0J1NRWVA1SSWF52XMRR8	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SEARCH_ENGINE	0.8333333333333334
3GITHABACYLHI5IJND5AI42NP8HN21	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	0.3333333333333333
3GS542CVJVNOS0XC4MO3YAAF4TS59M	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	READ_PHONE_STATE	SEARCH_ENGINE	-1.2777777777777777
3JUDR1D0D6R2L2VB35XRMYXSVVD2Q1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	0.7894736842105263
3OKP4QVBP2X0DGW1DOLUY2CO0KOGAU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.6666666666666666
3VQTAXTYN3LO182O37A7XSXLSMVBUG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	-0.5263157894736842
3ZICQFRS31I155ZEF8PI02J3KVOZZ2	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.5882352941176471
36GJS3V78VQBE9Z57UY7R1F7V88JGA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	xz.com.dadisu	SEND_SMS	SECONDARY_MARKET	-0.85
