	workerid	packageName	permission	comfortScore
8365	A36T3XYC4WBLNK	com.UCMobile.intl	ACCESS_FINE_LOCATION	-1.0
8366	A36T3XYC4WBLNK	com.UCMobile.intl	READ_PHONE_STATE	-2.0
8367	A36T3XYC4WBLNK	com.creativemobile.DragRacing	GET_ACCOUNTS	2.0
8368	A36T3XYC4WBLNK	com.creativemobile.DragRacing	READ_PHONE_STATE	0.5
8369	A36T3XYC4WBLNK	com.dragonplay.liveholdempro	READ_PHONE_STATE	1.0
8370	A36T3XYC4WBLNK	com.fingersoft.hillclimb	READ_PHONE_STATE	2.0
8371	A36T3XYC4WBLNK	com.forshared	READ_PHONE_STATE	-2.0
8372	A36T3XYC4WBLNK	com.gameloft.android.ANMP.GloftIAHM	READ_PHONE_STATE	1.0
8373	A36T3XYC4WBLNK	com.halfbrick.fruitninjafree	ACCESS_FINE_LOCATION	1.0
8374	A36T3XYC4WBLNK	com.igg.castleclash	READ_PHONE_STATE	1.0
8375	A36T3XYC4WBLNK	com.imangi.templerun2	READ_PHONE_STATE	0.0
8376	A36T3XYC4WBLNK	com.kakao.talk	ACCESS_COARSE_LOCATION	1.0
8377	A36T3XYC4WBLNK	com.kakao.talk	ACCESS_FINE_LOCATION	1.0
8378	A36T3XYC4WBLNK	com.netflix.mediaclient	READ_PHONE_STATE	2.0
8379	A36T3XYC4WBLNK	com.outfit7.mytalkingtomfree	READ_PHONE_STATE	0.3333333333333333
8380	A36T3XYC4WBLNK	com.outfit7.mytalkingtomfree	RECORD_AUDIO	-2.0
8381	A36T3XYC4WBLNK	com.outfit7.talkingtom	READ_PHONE_STATE	1.0
8382	A36T3XYC4WBLNK	com.outfit7.talkingtom	RECORD_AUDIO	-2.0
8383	A36T3XYC4WBLNK	com.outfit7.talkingtom2free	READ_PHONE_STATE	1.0
8384	A36T3XYC4WBLNK	com.outfit7.talkingtom2free	RECORD_AUDIO	-2.0
8385	A36T3XYC4WBLNK	com.rovio.angrybirdsrio	ACCESS_COARSE_LOCATION	2.0
8386	A36T3XYC4WBLNK	com.rovio.angrybirdsrio	READ_PHONE_STATE	2.0
8387	A36T3XYC4WBLNK	com.rovio.angrybirdsseasons	ACCESS_COARSE_LOCATION	2.0
8388	A36T3XYC4WBLNK	com.rovio.angrybirdsseasons	READ_PHONE_STATE	2.0
8389	A36T3XYC4WBLNK	com.rovio.angrybirdsspace.ads	ACCESS_COARSE_LOCATION	2.0
8390	A36T3XYC4WBLNK	com.rovio.angrybirdsspace.ads	READ_PHONE_STATE	2.0
8391	A36T3XYC4WBLNK	com.seventeenbullets.android.island	READ_PHONE_STATE	1.0
8392	A36T3XYC4WBLNK	com.sgiggle.production	ACCESS_FINE_LOCATION	2.0
8393	A36T3XYC4WBLNK	com.shazam.android	ACCESS_FINE_LOCATION	1.0
8394	A36T3XYC4WBLNK	com.shazam.android	READ_PHONE_STATE	1.0
8395	A36T3XYC4WBLNK	com.shazam.android	RECORD_AUDIO	2.0
8396	A36T3XYC4WBLNK	com.vkontakte.android	READ_CONTACTS	-2.0
8397	A36T3XYC4WBLNK	com.vkontakte.android	READ_PHONE_STATE	2.0
8398	A36T3XYC4WBLNK	com.wooga.diamonddash	READ_PHONE_STATE	1.0
8399	A36T3XYC4WBLNK	com.zynga.words	ACCESS_FINE_LOCATION	2.0
8400	A36T3XYC4WBLNK	com.zynga.words	READ_PHONE_STATE	2.0
8401	A36T3XYC4WBLNK	logos.quiz.companies.game	READ_PHONE_STATE	-1.0
8402	A36T3XYC4WBLNK	net.zedge.android	READ_CONTACTS	-2.0
8403	A36T3XYC4WBLNK	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	1.0
8404	A36T3XYC4WBLNK	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	0.0
8405	A36T3XYC4WBLNK	vStudio.Android.Camera360	READ_PHONE_STATE	-1.5
8406	A36VA1TSX3RYED	com.facebook.katana	READ_PHONE_STATE	1.0
8407	A36VA1TSX3RYED	com.facebook.orca	READ_PHONE_STATE	1.0
8408	A36VA1TSX3RYED	com.gameloft.android.ANMP.GloftDMHM	READ_PHONE_STATE	-2.0
8409	A36VA1TSX3RYED	com.kiloo.subwaysurf	READ_PHONE_STATE	-2.0
8410	A36VA1TSX3RYED	com.rovio.angrybirds	ACCESS_COARSE_LOCATION	-2.0
8411	A36VA1TSX3RYED	com.rovio.angrybirds	READ_PHONE_STATE	-2.0
8412	A36VA1TSX3RYED	com.skype.raider	READ_PHONE_STATE	0.0
8413	A36VA1TSX3RYED	com.viber.voip	READ_PHONE_STATE	1.0
8414	A37LY5UTJV2KYZ	amep.games.af_final	READ_PHONE_STATE	-1.0
8415	A37LY5UTJV2KYZ	br.com.jera.vikings	READ_PHONE_STATE	-1.0
8416	A37LY5UTJV2KYZ	com.Ama.PanicFlightFree	ACCESS_FINE_LOCATION	-1.0
8417	A37LY5UTJV2KYZ	com.aidigame.xcity	RECORD_AUDIO	-1.0
8418	A37LY5UTJV2KYZ	com.appson.blobbyvolley	GET_ACCOUNTS	-1.0
8419	A37LY5UTJV2KYZ	com.com2us.ovenbreak.normal.freefull.google.global.android.common	READ_PHONE_STATE	-1.0
8420	A37LY5UTJV2KYZ	com.darksummoner	READ_PHONE_STATE	1.0
8421	A37LY5UTJV2KYZ	com.droidhen.game.speedhiker	READ_PHONE_STATE	-1.0
8422	A37LY5UTJV2KYZ	com.emrosswar	READ_PHONE_STATE	1.0
8423	A37LY5UTJV2KYZ	com.er.scary	READ_PHONE_STATE	-1.0
8424	A37LY5UTJV2KYZ	com.facebook.katana	READ_PHONE_STATE	2.0
8425	A37LY5UTJV2KYZ	com.facebook.orca	READ_PHONE_STATE	-1.0
8426	A37LY5UTJV2KYZ	com.fridgecat.android.atiltlite	READ_PHONE_STATE	-1.0
8427	A37LY5UTJV2KYZ	com.gameforge.xmobile.war	READ_PHONE_STATE	0.0
8428	A37LY5UTJV2KYZ	com.gamelion.ck	READ_PHONE_STATE	-1.0
8429	A37LY5UTJV2KYZ	com.gameloft.android.ANMP.GloftDMHM	READ_PHONE_STATE	1.0
8430	A37LY5UTJV2KYZ	com.gamestop.powerup	ACCESS_FINE_LOCATION	1.0
8431	A37LY5UTJV2KYZ	com.gamestop.powerup	READ_CONTACTS	-2.0
8432	A37LY5UTJV2KYZ	com.genina.android.blackjack.view	READ_PHONE_STATE	-2.0
8433	A37LY5UTJV2KYZ	com.glu.android.ck	READ_PHONE_STATE	1.0
8434	A37LY5UTJV2KYZ	com.hipipal.qpy3	SEND_SMS	-1.0
8435	A37LY5UTJV2KYZ	com.jackdoit.lockbotfree	READ_PHONE_STATE	-1.0
8436	A37LY5UTJV2KYZ	com.kauf.talking.baum.TalkingJamesSquirrel	READ_PHONE_STATE	-1.0
8437	A37LY5UTJV2KYZ	com.kiloo.subwaysurf	READ_PHONE_STATE	1.0
8438	A37LY5UTJV2KYZ	com.leftover.CoinDozer	READ_PHONE_STATE	-1.0
8439	A37LY5UTJV2KYZ	com.menueph.entertainment.russianroulette	READ_PHONE_STATE	-2.0
8440	A37LY5UTJV2KYZ	com.moaibot.sweetyheaven	RECORD_AUDIO	-1.0
8441	A37LY5UTJV2KYZ	com.morisoft.AndroidFreeGamENG.AOD	READ_PHONE_STATE	-1.0
8442	A37LY5UTJV2KYZ	com.myfknoll.draw.together	BLUETOOTH	1.0
8443	A37LY5UTJV2KYZ	com.mythlj.snakesally	BLUETOOTH	1.0
8444	A37LY5UTJV2KYZ	com.myxer.android	READ_PHONE_STATE	-1.0
8445	A37LY5UTJV2KYZ	com.nubee.japanlife	MANAGE_ACCOUNTS	-2.0
8446	A37LY5UTJV2KYZ	com.paladin.GunStrike	READ_PHONE_STATE	-1.0
8447	A37LY5UTJV2KYZ	com.panapstudio.mojitsunagifree	BLUETOOTH	1.0
8448	A37LY5UTJV2KYZ	com.redbull.RedBullAugmentedRacingReloaded	CAMERA	-1.0
8449	A37LY5UTJV2KYZ	com.rovio.amazingalex.trial	READ_PHONE_STATE	-1.0
8450	A37LY5UTJV2KYZ	com.rovio.angrybirds	ACCESS_COARSE_LOCATION	1.0
8451	A37LY5UTJV2KYZ	com.rovio.angrybirds	READ_PHONE_STATE	1.0
8452	A37LY5UTJV2KYZ	com.sds.android.ttpod	ACCESS_FINE_LOCATION	-1.0
8453	A37LY5UTJV2KYZ	com.seven.integral.Z7	AUTHENTICATE_ACCOUNTS	-2.0
8454	A37LY5UTJV2KYZ	com.skype.raider	READ_PHONE_STATE	-2.0
8455	A37LY5UTJV2KYZ	com.stumbleupon.android.app	READ_PHONE_STATE	-1.0
8456	A37LY5UTJV2KYZ	com.teamlava.restaurantstory	GET_ACCOUNTS	-2.0
8457	A37LY5UTJV2KYZ	com.teamsoft.falldown	READ_PHONE_STATE	-1.0
8458	A37LY5UTJV2KYZ	com.tommmi.freedjsoftware	READ_PHONE_STATE	-1.0
8459	A37LY5UTJV2KYZ	com.uken.android.ageoflegends	READ_PHONE_STATE	1.0
8460	A37LY5UTJV2KYZ	com.uken.android.thestreetz	READ_PHONE_STATE	-1.0
8461	A37LY5UTJV2KYZ	com.uken.android.villains	READ_PHONE_STATE	-1.0
8462	A37LY5UTJV2KYZ	com.unityconceptapps.tcr.kiat	ACCESS_FINE_LOCATION	-1.0
8463	A37LY5UTJV2KYZ	com.wantu.activity	ACCESS_COARSE_LOCATION	1.0
8464	A37LY5UTJV2KYZ	com.webkey	SEND_SMS	-2.0
8465	A37LY5UTJV2KYZ	com.zc.android	ACCESS_FINE_LOCATION	1.0
8466	A37LY5UTJV2KYZ	com.zc.android	READ_CONTACTS	-2.0
8467	A37LY5UTJV2KYZ	com.zoosk.zoosk	READ_PHONE_STATE	-2.0
8468	A37LY5UTJV2KYZ	eu.nordeus.topeleven.android	READ_PHONE_STATE	-1.0
8469	A37LY5UTJV2KYZ	ez.android.myguns	ACCESS_FINE_LOCATION	-2.0
8470	A37LY5UTJV2KYZ	heinrisch.throwa.pandaad	READ_PHONE_STATE	-1.0
8471	A37LY5UTJV2KYZ	henrich.thandroid.floor	RECORD_AUDIO	-1.0
8472	A37LY5UTJV2KYZ	nl.ejsoft.mortalskies2Free	READ_PHONE_STATE	-1.0
8473	A37LY5UTJV2KYZ	se.tv4.tv4playtab	BLUETOOTH	1.0
8474	A37QW51L039KKQ	bnw.project.wallpaper.buddycons	READ_PHONE_STATE	-2.0
8475	A37QW51L039KKQ	com.breakapps.breakdotcom	ACCESS_FINE_LOCATION	-2.0
8476	A37QW51L039KKQ	com.favoritemedium	ACCESS_FINE_LOCATION	-2.0
8477	A37QW51L039KKQ	com.favoritemedium	READ_PHONE_STATE	-2.0
8478	A37QW51L039KKQ	com.fingersoft.nightvisioncamera	CAMERA	2.0
8479	A37QW51L039KKQ	com.myxer.android	READ_CONTACTS	-2.0
8480	A37QW51L039KKQ	com.project_x.ARShooting	CAMERA	-2.0
8481	A37QW51L039KKQ	com.stuckpixelinc.epicfail	READ_PHONE_STATE	-2.0
8482	A37QW51L039KKQ	com.tapular.grenadewhistle	READ_PHONE_STATE	-2.0
8483	A37QW51L039KKQ	com.thechive	ACCESS_FINE_LOCATION	-2.0
8484	A37QW51L039KKQ	com.trickybanana.sounds.neod	READ_PHONE_STATE	-2.0
8485	A37QW51L039KKQ	it.sunsea.cartonianimati	READ_PHONE_STATE	-2.0
8486	A37QW51L039KKQ	jp.naver.android.artist.ygfamily	READ_PHONE_STATE	-2.0
8487	A37QW51L039KKQ	net.tsunamisoft.fanmusic	READ_PHONE_STATE	-2.0
8488	A37TAB2GX3SFFO	com.dooub.shake.bbshake	READ_PHONE_STATE	-2.0
8489	A37TAB2GX3SFFO	com.feelingtouch.FlyMan	READ_PHONE_STATE	-1.0
8490	A37TAB2GX3SFFO	com.feelingtouch.bugswar	READ_PHONE_STATE	1.0
8491	A37TAB2GX3SFFO	com.mobage.ww.a448.TouchHockey_android	ACCESS_FINE_LOCATION	-1.0
8492	A37TAB2GX3SFFO	com.mobage.ww.a448.TouchHockey_android	READ_PHONE_STATE	-1.0
8493	A37TAB2GX3SFFO	com.roguerocketgames.sushichop	READ_PHONE_STATE	1.0
8494	A37TAB2GX3SFFO	com.uken.android.forcesofwar	READ_PHONE_STATE	-2.0
8495	A37TAB2GX3SFFO	com.westriversw.SvsM2	READ_PHONE_STATE	1.0
8496	A38EHOL0U2BTV0	bubbleshooter.android	ACCESS_FINE_LOCATION	-1.0
8497	A38EHOL0U2BTV0	com.GnarlyGames.GnarBikeTrials	ACCESS_COARSE_LOCATION	-1.0
8498	A38EHOL0U2BTV0	com.SnowfallLiveWallpapers	ACCESS_FINE_LOCATION	-1.0
8499	A38EHOL0U2BTV0	com.acmdvp.myconverter	ACCESS_FINE_LOCATION	-1.0
8500	A38EHOL0U2BTV0	com.aidigame.xcity	ACCESS_FINE_LOCATION	-1.0
8501	A38EHOL0U2BTV0	com.amazon.kindle	MANAGE_ACCOUNTS	-1.0
8502	A38EHOL0U2BTV0	com.catstudio.zuma1	RECORD_AUDIO	-1.0
8503	A38EHOL0U2BTV0	com.ddmap.android.privilege	MANAGE_ACCOUNTS	-1.0
8504	A38EHOL0U2BTV0	com.gamebasics.osm	SEND_SMS	-1.0
8505	A38EHOL0U2BTV0	com.gamestop.powerup	CAMERA	-1.0
8506	A38EHOL0U2BTV0	com.gau.go.launcherex.gowidget.weatherwidget	READ_PHONE_STATE	1.0
8507	A38EHOL0U2BTV0	com.handmark.tweetcaster	ACCESS_COARSE_LOCATION	1.0
8508	A38EHOL0U2BTV0	com.hipipal.qpyplus	BLUETOOTH	-1.0
8509	A38EHOL0U2BTV0	com.hotspots.voicedialer	ACCESS_FINE_LOCATION	-1.0
8510	A38EHOL0U2BTV0	com.jb.gokeyboard	GET_ACCOUNTS	-1.0
8511	A38EHOL0U2BTV0	com.kaosu.i.battery.ppochi	BLUETOOTH	-1.0
8512	A38EHOL0U2BTV0	com.lookout	MANAGE_ACCOUNTS	1.0
8513	A38EHOL0U2BTV0	com.mapbar.android.mapbarmap	MANAGE_ACCOUNTS	-1.0
8514	A38EHOL0U2BTV0	com.miniclip.eightballpool	READ_PHONE_STATE	-2.0
8515	A38EHOL0U2BTV0	com.myfknoll.draw.together	BLUETOOTH	2.0
8516	A38EHOL0U2BTV0	com.mythlj.snakesally	BLUETOOTH	-1.0
8517	A38EHOL0U2BTV0	com.netqin.ps	SEND_SMS	-1.0
8518	A38EHOL0U2BTV0	com.nimbuzz	MANAGE_ACCOUNTS	1.0
8519	A38EHOL0U2BTV0	com.nqmobile.antivirus20	SEND_SMS	-1.0
8520	A38EHOL0U2BTV0	com.nqmobile.antivirus20.multilang	SEND_SMS	-1.0
8521	A38EHOL0U2BTV0	com.panapstudio.mojitsunagifree	BLUETOOTH	-1.0
8522	A38EHOL0U2BTV0	com.sbs.lamusica	SEND_SMS	-1.0
8523	A38EHOL0U2BTV0	com.teamlava.bakerystory	READ_PHONE_STATE	-1.0
8524	A38EHOL0U2BTV0	com.teamlava.restaurantstory	READ_PHONE_STATE	-1.0
8525	A38EHOL0U2BTV0	com.tommmi.freedjsoftware	RECORD_AUDIO	1.0
8526	A38EHOL0U2BTV0	com.tripadvisor.tripadvisor	MANAGE_ACCOUNTS	-1.0
8527	A38EHOL0U2BTV0	com.tumblr	MANAGE_ACCOUNTS	1.0
8528	A38EHOL0U2BTV0	com.twoo	ACCESS_COARSE_LOCATION	1.0
8529	A38EHOL0U2BTV0	com.ubercab	ACCESS_COARSE_LOCATION	1.0
8530	A38EHOL0U2BTV0	com.unityconceptapps.tcr.kiat	RECORD_AUDIO	-1.0
8531	A38EHOL0U2BTV0	com.xvalue.androtoolkit	ACCESS_FINE_LOCATION	-1.0
8532	A38EHOL0U2BTV0	com.yahoo.mobile.client.android.im	MANAGE_ACCOUNTS	1.0
8533	A38EHOL0U2BTV0	com.yahoo.mobile.client.android.weather	MANAGE_ACCOUNTS	-1.0
8534	A38EHOL0U2BTV0	com.zeptolab.ctr.ads	READ_PHONE_STATE	-1.0
8535	A38EHOL0U2BTV0	com.zrgiu.antivirus	SEND_SMS	-1.0
8536	A38EHOL0U2BTV0	eu.nordeus.topeleven.android	SEND_SMS	-1.0
8537	A38EHOL0U2BTV0	flypiggroup.zhainan2012	ACCESS_FINE_LOCATION	-2.0
8538	A38EHOL0U2BTV0	grandtheft.auto.vicecity.cheats.unofficial	RECORD_AUDIO	-1.0
8539	A38EHOL0U2BTV0	jp.naver.linetools	ACCESS_FINE_LOCATION	1.0
8540	A38EHOL0U2BTV0	smm.refill	SEND_SMS	-1.0
8541	A38JGCZ8N68TGD	com.roguerocketgames.sushichop	READ_PHONE_STATE	1.0
8542	A38JGCZ8N68TGD	com.silvertree.cordysky	GET_ACCOUNTS	1.0
8543	A38OOGMA0M6KFC	net.maicas.android.idiotizer	RECORD_AUDIO	-2.0
8544	A38RBBFY4UF47O	au.com.nab.mobile	ACCESS_FINE_LOCATION	-1.0
8545	A38RBBFY4UF47O	au.com.nab.mobile	READ_PHONE_STATE	-1.0
8546	A38RBBFY4UF47O	com.alaskajim.whosingsit1990s	READ_PHONE_STATE	-1.0
8547	A38RBBFY4UF47O	com.androcheck.facedet	CAMERA	1.0
8548	A38RBBFY4UF47O	com.appmox.jgirl	READ_PHONE_STATE	-1.0
8549	A38RBBFY4UF47O	com.bruellaffe	READ_PHONE_STATE	1.0
8550	A38RBBFY4UF47O	com.burrotech.scan2pdf	CAMERA	-1.0
8551	A38RBBFY4UF47O	com.dogsbestlivewallpaper.dogs	ACCESS_FINE_LOCATION	-1.0
8552	A38RBBFY4UF47O	com.dogsbestlivewallpaper.dogs	READ_PHONE_STATE	-1.0
8553	A38RBBFY4UF47O	com.expedition107.bells.light	READ_PHONE_STATE	-1.0
8554	A38RBBFY4UF47O	com.fontaines	CAMERA	-1.0
8555	A38RBBFY4UF47O	com.novalibra.cashierlive.inventory	CAMERA	-1.0
8556	A38RBBFY4UF47O	com.pedrocorp.android.guitar	RECORD_AUDIO	1.0
8557	A38RBBFY4UF47O	com.playtales.en.hanselygretel	READ_PHONE_STATE	-1.0
8558	A38RBBFY4UF47O	com.popcannibal.spacethunk	READ_PHONE_STATE	-1.0
8559	A38RBBFY4UF47O	com.protoscomunicaciones.localizamovil	ACCESS_FINE_LOCATION	2.0
8560	A38RBBFY4UF47O	com.triposo.droidguide.amsterdam	ACCESS_FINE_LOCATION	1.0
8561	A38RBBFY4UF47O	com.x3anywhere	CAMERA	2.0
8562	A38RBBFY4UF47O	jp.kmkz.android.wifimap	ACCESS_FINE_LOCATION	1.0
8563	A38RBBFY4UF47O	net.maicas.android.idiotizer	RECORD_AUDIO	1.0
8564	A391YPR0NFTCLK	com.binomed.showtime	ACCESS_FINE_LOCATION	2.0
8565	A391YPR0NFTCLK	com.mindSpringLabs.sithSaber	READ_PHONE_STATE	-2.0
8566	A391YPR0NFTCLK	com.mobileroadie.TaylorSwift	READ_PHONE_STATE	-2.0
8567	A391YPR0NFTCLK	net.tsunamisoft.fanmusic	READ_PHONE_STATE	-2.0
8568	A39R17C5NG9TOG	com.storybird.spacebusterlite	READ_PHONE_STATE	1.0
8569	A39YBLQYIUBR76	com.kiloo.subwaysurf	READ_PHONE_STATE	1.0
8570	A3A69FI0KKHXEG	com.gameloft.android.ANMP.GloftDMHM	READ_PHONE_STATE	-1.0
8571	A3AFXPGOHL9D23	com.allocine.androidapp	READ_PHONE_STATE	1.0
8572	A3AFXPGOHL9D23	com.dreamfabpapaya.savingyello	READ_PHONE_STATE	1.0
8573	A3AFXPGOHL9D23	com.forrestheller.trippingfest.free	ACCESS_FINE_LOCATION	-1.0
8574	A3AFXPGOHL9D23	com.murtos.android.peopleofwalmart	READ_PHONE_STATE	-1.0
8575	A3AFXPGOHL9D23	pl.wp.programtv	READ_PHONE_STATE	-2.0
8576	A3AJR1PM02424Y	bnw.project.wallpaper.buddycons	READ_PHONE_STATE	2.0
8577	A3AJR1PM02424Y	com.Ama.PanicFlightFree	ACCESS_FINE_LOCATION	-1.0
8578	A3AJR1PM02424Y	com.allocine.androidapp	READ_PHONE_STATE	1.0
8579	A3AJR1PM02424Y	com.alpha_aps.naked_scanner	ACCESS_FINE_LOCATION	2.0
8580	A3AJR1PM02424Y	com.alpha_aps.naked_scanner	READ_PHONE_STATE	2.0
8581	A3AJR1PM02424Y	com.berobo.android.scanner	ACCESS_FINE_LOCATION	2.0
8582	A3AJR1PM02424Y	com.berobo.android.scanner	READ_PHONE_STATE	-1.0
8583	A3AJR1PM02424Y	com.binomed.showtime	ACCESS_FINE_LOCATION	2.0
8584	A3AJR1PM02424Y	com.blue.fox.scannerradio	READ_PHONE_STATE	-1.0
8585	A3AJR1PM02424Y	com.bodyfitness.health.bnht	READ_PHONE_STATE	2.0
8586	A3AJR1PM02424Y	com.buzztime.android.mobileplaymaker	ACCESS_FINE_LOCATION	1.0
8587	A3AJR1PM02424Y	com.dreamcortex.talkingPet_android	READ_PHONE_STATE	1.0
8588	A3AJR1PM02424Y	com.favoritemedium	ACCESS_FINE_LOCATION	2.0
8589	A3AJR1PM02424Y	com.fingersoft.nightvisioncamera	CAMERA	2.0
8590	A3AJR1PM02424Y	com.forrestheller.trippingfest.free	READ_PHONE_STATE	2.0
8591	A3AJR1PM02424Y	com.gameinsight.funnylovetest	READ_PHONE_STATE	2.0
8592	A3AJR1PM02424Y	com.google.android.ytremote	READ_PHONE_STATE	1.0
8593	A3AJR1PM02424Y	com.gotow.hexdefensefree	GET_ACCOUNTS	-1.0
8594	A3AJR1PM02424Y	com.gridmob.android.funnycall	READ_PHONE_STATE	1.0
8595	A3AJR1PM02424Y	com.jackdoit.lockbotfree	READ_PHONE_STATE	2.0
8596	A3AJR1PM02424Y	com.kauf.talking.baum.TalkingJamesSquirrel	READ_PHONE_STATE	2.0
8597	A3AJR1PM02424Y	com.lily.times.rabbit1.all	READ_PHONE_STATE	2.0
8598	A3AJR1PM02424Y	com.ms.coupleobserver	ACCESS_FINE_LOCATION	2.0
8599	A3AJR1PM02424Y	com.ms.coupleobserver	GET_ACCOUNTS	-2.0
8600	A3AJR1PM02424Y	com.ms.coupleobserver	READ_PHONE_STATE	1.0
8601	A3AJR1PM02424Y	com.outfit7.talkingpierrefree	READ_PHONE_STATE	2.0
8602	A3AJR1PM02424Y	com.outfit7.tomlovesangelafree	READ_PHONE_STATE	1.0
8603	A3AJR1PM02424Y	com.project_x.ARShooting	CAMERA	2.0
8604	A3AJR1PM02424Y	com.rixment.game.rocketcraze	READ_PHONE_STATE	2.0
8605	A3AJR1PM02424Y	com.robotwheelie.android.facegoo	ACCESS_FINE_LOCATION	2.0
8606	A3AJR1PM02424Y	com.robotwheelie.android.facegoo	READ_PHONE_STATE	2.0
8607	A3AJR1PM02424Y	com.rocketmind.fishing	GET_ACCOUNTS	-2.0
8608	A3AJR1PM02424Y	com.rocketmind.fishing	READ_PHONE_STATE	2.0
8609	A3AJR1PM02424Y	com.smartanuj.jokes	READ_PHONE_STATE	1.0
8610	A3AJR1PM02424Y	com.stuckpixelinc.epicfail	READ_PHONE_STATE	1.0
8611	A3AJR1PM02424Y	com.tapular.grenadewhistle	READ_PHONE_STATE	2.0
8612	A3AJR1PM02424Y	com.thechive	READ_PHONE_STATE	1.0
8613	A3AJR1PM02424Y	com.trickybanana.sounds.neod	READ_PHONE_STATE	1.0
8614	A3AJR1PM02424Y	com.tvb.tvbfun	ACCESS_FINE_LOCATION	2.0
8615	A3AJR1PM02424Y	com.uken.android.ageoflegends	READ_PHONE_STATE	2.0
8616	A3AJR1PM02424Y	com.uken.android.forcesofwar	READ_PHONE_STATE	1.0
8617	A3AJR1PM02424Y	com.westriversw.MushroomWar	READ_PHONE_STATE	1.0
8618	A3AJR1PM02424Y	com.xfinity.tv	READ_PHONE_STATE	2.0
8619	A3AJR1PM02424Y	com.yobonja.blastmonkeysfree	READ_PHONE_STATE	2.0
8620	A3AJR1PM02424Y	it.sunsea.cartonianimati	ACCESS_FINE_LOCATION	2.0
8621	A3AJR1PM02424Y	jiangyou4.wallpaper.japan4	ACCESS_FINE_LOCATION	2.0
8622	A3AJR1PM02424Y	jp.naver.android.artist.ygfamily	READ_PHONE_STATE	2.0
8623	A3AJR1PM02424Y	net.sjang.sail	GET_ACCOUNTS	-2.0
8624	A3AJR1PM02424Y	net.sjang.sail	READ_PHONE_STATE	-1.0
8625	A3AJR1PM02424Y	net.tsunamisoft.fanmusic	READ_PHONE_STATE	1.0
8626	A3AJR1PM02424Y	semsix.fingerprintlovetest	READ_PHONE_STATE	1.0
8627	A3AL0913KO5WU1	com.mobispectra.android.apps.car2enjoy	ACCESS_FINE_LOCATION	1.0
8628	A3AL0913KO5WU1	fingercms.tw.com.deeplet	RECORD_AUDIO	1.0
8629	A3AL0913KO5WU1	meansoft.colorbook.musical.view	READ_PHONE_STATE	1.0
8630	A3AROFXSS8WLSY	com.Conquer3.Kingdoms.game.good.haha	READ_PHONE_STATE	-1.0
8631	A3AROFXSS8WLSY	com.gameforge.xmobile.war	READ_PHONE_STATE	1.0
8632	A3AROFXSS8WLSY	com.magmamobile.game.soccer	READ_PHONE_STATE	-1.0
8633	A3AW9QPTU7BL2W	de.hyperworx.spreewald	ACCESS_FINE_LOCATION	1.0
8634	A3AXXVQ7GY5JO3	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	1.0
8635	A3B0WAEPUCALDC	com.socialnmobile.hd.flashlight	CAMERA	1.0
8636	A3B2H4HGSP6JCF	cn.otlive.games.android.CashOut	SEND_SMS	-1.0
8637	A3B2H4HGSP6JCF	cn.otlive.games.android.CashOut_Pad	SEND_SMS	-1.0
8638	A3B2H4HGSP6JCF	com.elijahsh.birthdayreminder	AUTHENTICATE_ACCOUNTS	-1.0
8639	A3B2H4HGSP6JCF	com.gamestop.powerup	ACCESS_FINE_LOCATION	2.0
8640	A3B2H4HGSP6JCF	com.glu.android.ck	READ_PHONE_STATE	-2.0
8641	A3B2H4HGSP6JCF	com.mapbar.android.mapbarmap	MANAGE_ACCOUNTS	-1.0
8642	A3B2H4HGSP6JCF	com.mediafire.android	CAMERA	2.0
8643	A3B2H4HGSP6JCF	com.mythlj.snakesally	BLUETOOTH	2.0
8644	A3B2H4HGSP6JCF	com.softcube.dadsday	SEND_SMS	1.0
8645	A3B2H4HGSP6JCF	com.softcube.screens	SEND_SMS	1.0
8646	A3B2H4HGSP6JCF	com.teamlava.restaurantstory	GET_ACCOUNTS	-1.0
8647	A3B2H4HGSP6JCF	com.tommmi.freedjsoftware	READ_PHONE_STATE	-2.0
8648	A3B2H4HGSP6JCF	com.unityconceptapps.tcr.kiat	ACCESS_FINE_LOCATION	1.0
8649	A3B2H4HGSP6JCF	com.zc.android	READ_CONTACTS	-1.0
8650	A3B2H4HGSP6JCF	eu.nordeus.topeleven.android	READ_PHONE_STATE	2.0
8651	A3BMEVFSETVOUR	by.istin.android.kinobaza	READ_PHONE_STATE	-1.0
8652	A3BMEVFSETVOUR	com.binomed.showtime	ACCESS_FINE_LOCATION	2.0
8653	A3BMEVFSETVOUR	com.fingersoft.nightvisioncamera	READ_PHONE_STATE	-2.0
8654	A3BMEVFSETVOUR	com.pigeon.happybdaycakelite	READ_PHONE_STATE	-2.0
8655	A3BMEVFSETVOUR	com.webview.sazucafe	READ_PHONE_STATE	-2.0
8656	A3BMEVFSETVOUR	it.sunsea.cartonianimati	ACCESS_FINE_LOCATION	-1.0
8657	A3BMEVFSETVOUR	net.tsunamisoft.fanmusic	READ_PHONE_STATE	-2.0
8658	A3BYE6AJS15HLT	com.repsis.android.tapdroid	READ_PHONE_STATE	1.0
8659	A3C3LEJ7FJRTV9	com.murtos.android.peopleofwalmart	READ_PHONE_STATE	-1.0
