,hitid,hittypeid,workerid,packageName,permission,purpose,comfortScore,gbr31
15627,3A3KKYU7P3HXC3VQPWFHTWTCTQUMWH,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3GK90X2QOFR53,com.amazon.mp3,AUTHENTICATE_ACCOUNTS,UTILITY,-1,0.2464705882352942
15628,3A3KKYU7P3HXC3VQPWFHTWTCTQUMWH,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AS9E0S6DBSWH7,com.amazon.mp3,AUTHENTICATE_ACCOUNTS,UTILITY,-1,0.2464705882352942
15629,3A3KKYU7P3HXC3VQPWFHTWTCTQUMWH,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LZWU72K42V92,com.amazon.mp3,AUTHENTICATE_ACCOUNTS,UTILITY,1,0.2464705882352942
15630,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3JG1P42AS7WKH,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15631,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15632,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15633,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1CUTEZJIWM0UU,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15634,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2S96ZZ70YFPSK,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15635,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15636,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1421I54656YSD,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15637,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15638,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15639,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2IW3WDQCUOMWU,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15640,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A32CMQGGTSUK6Z,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,2,-0.11111111111111116
15641,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3O81LHBBI8NPK,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15642,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3LL7GWVECNK4V,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15643,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AS9E0S6DBSWH7,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15644,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1PJLZSOUQ4MIL,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15645,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A38EHOL0U2BTV0,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15646,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3B2H4HGSP6JCF,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15647,3L60IFZKF3ITNZZQ30D40OBTXGIHH3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A298ZDGYSPP6YR,com.mapbar.android.mapbarmap,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15648,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G0T5Y7OSC76S,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15649,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9JHTV37LSE5F,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15650,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1CUTEZJIWM0UU,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15651,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3JG1P42AS7WKH,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15652,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,2,-0.11111111111111116
15653,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15654,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15655,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A36MTY8RSWBZU7,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15656,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15657,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15658,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1PJLZSOUQ4MIL,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15659,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ALEJV7D94ZLHF,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15660,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1421I54656YSD,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15661,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2IW3WDQCUOMWU,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15662,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A38EHOL0U2BTV0,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15663,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2S96ZZ70YFPSK,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15664,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ADVIE0ZHLWDDH,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15665,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A298ZDGYSPP6YR,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15666,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LZWU72K42V92,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15667,3URJ6VVYUPN934XIS6OBQ8ZQ4X9O4B,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A27PVIL93ZMY46,com.ddmap.android.privilege,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15668,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9JHTV37LSE5F,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,2,-0.11111111111111116
15669,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,2,-0.11111111111111116
15670,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15671,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15672,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3O81LHBBI8NPK,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15673,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15674,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A27PVIL93ZMY46,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15675,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A37LY5UTJV2KYZ,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15676,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LZWU72K42V92,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15677,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15678,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1WR2AKX164FZO,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15679,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2WGW5Y3ZFBDEC,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15680,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2AQMDKQTAYMVS,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15681,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3GK90X2QOFR53,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,-2,-0.11111111111111116
15682,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A32CMQGGTSUK6Z,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,2,-0.11111111111111116
15683,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ADVIE0ZHLWDDH,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,2,-0.11111111111111116
15684,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A33RTACPBWATZ,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,-1,-0.11111111111111116
15685,37NXA7GVST60RWD0ZA967HV9MC1LV3,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2S96ZZ70YFPSK,com.nubee.japanlife,MANAGE_ACCOUNTS,SNS,1,-0.11111111111111116
15686,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9JHTV37LSE5F,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15687,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15688,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ALEJV7D94ZLHF,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,2,0.02761695906432749
15689,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A27PVIL93ZMY46,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15690,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15691,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15692,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15693,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2AQMDKQTAYMVS,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15694,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3O81LHBBI8NPK,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15695,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3JG1P42AS7WKH,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15696,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G0T5Y7OSC76S,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,-2,0.02761695906432749
15697,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2S96ZZ70YFPSK,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15698,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1421I54656YSD,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,2,0.02761695906432749
15699,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A18TCR555RWUZV,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15700,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1PJLZSOUQ4MIL,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15701,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A32CMQGGTSUK6Z,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,2,0.02761695906432749
15702,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A20ALQT1HIVSAH,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15703,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3GK90X2QOFR53,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15704,309D674SHZLSFELOHGP73MBFPB8CB9,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LZWU72K42V92,com.wantu.activity,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15705,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9JHTV37LSE5F,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15706,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3O81LHBBI8NPK,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,-2,0.02761695906432749
15707,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15708,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LZWU72K42V92,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15709,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15710,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15711,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ALEJV7D94ZLHF,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15712,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15713,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A298ZDGYSPP6YR,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,-2,0.02761695906432749
15714,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3GK90X2QOFR53,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15715,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,-2,0.02761695906432749
15716,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2S96ZZ70YFPSK,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15717,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3JG1P42AS7WKH,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15718,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A27PVIL93ZMY46,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15719,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2IW3WDQCUOMWU,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15720,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G0T5Y7OSC76S,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,-2,0.02761695906432749
15721,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2WGW5Y3ZFBDEC,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15722,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3LL7GWVECNK4V,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15723,31S7M7DAGGQLE49BUF9R6Z7OPRLLTN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2AQMDKQTAYMVS,com.happyelements.happyfish,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15724,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9JHTV37LSE5F,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15725,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15726,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A29374NDYXSCWB,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,-2,0.02761695906432749
15727,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2S96ZZ70YFPSK,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15728,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2AQMDKQTAYMVS,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15729,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15730,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,-2,0.02761695906432749
15731,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15732,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15733,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3O81LHBBI8NPK,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15734,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A27PVIL93ZMY46,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15735,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A37LY5UTJV2KYZ,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15736,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G0T5Y7OSC76S,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,-2,0.02761695906432749
15737,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ALEJV7D94ZLHF,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15738,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3JG1P42AS7WKH,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15739,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3GK90X2QOFR53,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,-1,0.02761695906432749
15740,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1I0W3CT6R2DMV,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,1,0.02761695906432749
15741,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A36MTY8RSWBZU7,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,2,0.02761695906432749
15742,3T2EL38U0MK3MIY8RUIKCOROCTWQX0,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1PJLZSOUQ4MIL,com.sds.android.ttpod,ACCESS_FINE_LOCATION,SNS,-2,0.02761695906432749
