	hitid	hittypeid	packageName	permission	purpose	comfortScore	category
506	2BLK4F0OHOVRHKFCGSTLG2HET6723Q	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.pigeon.happybdaycakelite	GET_ACCOUNTS	INTERNAL	0.21052631578947367	ENTERTAINMENT
507	32LAQ1JNT9POXUW53T1SXM372IETUP	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.playphone.zombiemission	SEND_SMS	SNS	-0.4	ARCADE
508	26YSNTL0XULRW3QQF7DMKX5F51N1NU	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.playtales.en.hanselygretel	READ_PHONE_STATE	INTERNAL	0.09375	EDUCATION
509	2JMSMEZZ2MIK23694T0YA8TWCRJ5MH	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.playtales.en.hanselygretel	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.875	EDUCATION
510	3126F2F5F839G66CWCD3OUG7RR0PE0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.pnc.ecommerce.mobile	CAMERA	DEVELOPMENT_AID	1.65	FINANCE
511	33EEIIWHK77BITTDRFH2O3U3WIOQVX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.pnc.ecommerce.mobile	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	0.9	FINANCE
512	2VMBLYHVI44O8IH0QC4NLZSBQJ62W4	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.popcannibal.spacethunk	READ_PHONE_STATE	TARGETED_ADS	-0.25	ARCADE
513	3ACRLU860NE7CC52D7V2TABI6Y1EB2	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.popularapp.periodcalendar	GET_ACCOUNTS	INTERNAL	0.85	HEALTH_AND_FITNESS
514	2VHZ2MIKMN9UO56DZCKW3XI394V9QS	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.project_x.ARShooting	CAMERA	INTERNAL	0.8947368421052632	ENTERTAINMENT
515	29UGW40SPW1I32EVUUVJANABM5G0D9	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.protoscomunicaciones.localizamovil	ACCESS_FINE_LOCATION	INTERNAL	0.95	COMMUNICATION
516	33NKDW9FFXIZSHOPMCHPSJ274PCXC1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.qihoo.security	READ_PHONE_STATE	INTERNAL	0.1	PRODUCTIVITY
517	34F34TZU7WZLZFRY8FDIPXL6H0L2JA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.qihoo.security	READ_CONTACTS	INTERNAL	0.3	PRODUCTIVITY
518	3KTZHH2ONIFMM2Z8RTZBFGQQ7U7M80	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.qihoo.security	CAMERA	INTERNAL	0.6	PRODUCTIVITY
519	3AXFSPQOYQY5093AWASP9GFVUT8JFB	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rastergrid.game.pocketsoccer	ACCESS_COARSE_LOCATION	SOCIAL_GAMING	-0.05	ARCADE
520	26L6XBAT2D5N6EKKB7H0QG5TEFY15D	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.readingbee.studiofreeaudiobooks	RECORD_AUDIO	INTERNAL	1.0	BOOKS_AND_REFERENCE
521	2A30XULRGNTBZJJ191WFW7N6JUDR5J	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.red.dino	READ_PHONE_STATE	TARGETED_ADS	-0.85	ENTERTAINMENT
522	3P0I4CQYVY7LC6G22CUUL0IHOQ8WO5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.redbull.RedBullAugmentedRacingReloaded	CAMERA	GAME_ENGINE	0.35	RACING
523	2XXL6VCPWZ9R3TTXKZSSESN3TNR9O1	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.repsis.android.tapdroid	READ_PHONE_STATE	TARGETED_ADS	-0.7857142857142857	CASUAL
524	29DQ8H88MQU61LLQRG91YXX4RSFS9Z	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rixment.game.rocketcraze	READ_PHONE_STATE	INTERNAL	0.85	ARCADE
525	2ELV0FK0COK2ZUY13TBKGLRWNYVPIZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rixment.game.rocketcraze	READ_PHONE_STATE	TARGETED_ADS	-0.05	ARCADE
526	283FQ0ONNVRHH0E35I7RI76NCJHULE	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.roboconn.snipelite	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.4	ARCADE
527	2C2CJ011K274ZN6ZM0X1FN46B7BAC2	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.roboconn.snipetrial	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.4736842105263158	ARCADE
528	243VWJ5OPB0YBWWNUQNBEEP9BDXW4M	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.robotwheelie.android.facegoo	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.6875	ENTERTAINMENT
529	27MJ3NAB6BFMVVLDUMK10JFDXOOTGG	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.robotwheelie.android.facegoo	READ_PHONE_STATE	TARGETED_ADS	-0.4	ENTERTAINMENT
530	2TFKNQY2RCJKMJWAA78R7KUIR06S3J	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.robotwheelie.android.facegoo	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0.29411764705882354	ENTERTAINMENT
531	283FQ0ONNVRHH0E35I7RI76NCJGLU4	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rocketmind.fishing	GET_ACCOUNTS	INTERNAL	0.7	ARCADE
532	29BMOFXRDS4ISHBD9ROJMM11RCDWTH	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rocketmind.fishing	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0.1	ARCADE
533	2KXDEY5COW0LW7WI4GIFSC6V44V4VK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rocketmind.fishing	READ_PHONE_STATE	INTERNAL	0.6	ARCADE
534	2NFBAT2D5NQY3LCIM4AGCTYM4MS73A	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rocketmind.fishing	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.2	ARCADE
535	2NF3YOCCF0CPL0U4PMEIPXYGLZHTSZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.roguerocketgames.sushichop	READ_PHONE_STATE	TARGETED_ADS	-0.3157894736842105	ARCADE
536	2XE40SPW1INMXWV50NUNHB6BWWB2FY	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.roguerocketgames.sushichop	READ_PHONE_STATE	INTERNAL	0.5263157894736842	ARCADE
537	3D7VY91L65X5O0XFU5JL6IGRF0SMBZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.roidapp.photogrid	ACCESS_COARSE_LOCATION	INTERNAL	0.3684210526315789	PHOTOGRAPHY
538	2A79RA7S5WM1MPV7KJY0QMHLRSPUZX	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.romanempire	READ_PHONE_STATE	TARGETED_ADS	0.05263157894736842	ARCADE
539	20JLY58B727MGYDUGL41DYFSCP09UW	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rovio.amazingalex.trial	READ_PHONE_STATE	MOBILE_ANALYTICS	0.3157894736842105	ARCADE
540	3BDORL6HKKDFVL2DDDBX31GJ2T1CRZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirds	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.75	ARCADE
541	3EHVO81VN5LIJOEC1BAJ81VMC22H12	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirds	READ_PHONE_STATE	INTERNAL	-0.5789473684210527	ARCADE
542	3XDSWAMB22SFJKND0YMXYB6E67ZCQY	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirds	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.8	ARCADE
543	3ICOHX7ENCB6SP2SFRYD9TFZFU50E3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsrio	READ_PHONE_STATE	INTERNAL	-0.55	ARCADE
544	3T6EIBTM9LOZ3PJYROTK2G1L2PAAAB	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsrio	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.5	ARCADE
545	3YLPJ8OXX8DWXDBATXB79LQJB0NX4R	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsrio	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.55	ARCADE
546	31ANT7FQN82H76FV2YCVBR83OI85H9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsseasons	READ_PHONE_STATE	INTERNAL	-0.3684210526315789	ARCADE
547	3PUV2Q8SV442K6R2HCKINSTX5ASDBB	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsseasons	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.5	ARCADE
548	3VO4XFFP15M973SH9HEMIPE05ZQ7QO	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsseasons	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.6	ARCADE
549	33K3E8REWWVXGEYC501KQX6ODMJX8Y	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsspace.ads	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.7	ARCADE
550	3AJA9FLWSCY95YJ4ES7PXF0VCDSIF0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsspace.ads	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.65	ARCADE
551	3VDVA3ILIDF4JSJ1H5S1N1JLX2QG13	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsspace.ads	READ_PHONE_STATE	INTERNAL	-0.1	ARCADE
552	3UV0D2KX1MJFXRKPT35L3EQCCWPF4N	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sbs.lamusica	SEND_SMS	UTILITY	-1.35	MUSIC_AND_AUDIO
553	3D5G8J4N5A4OA9L58JBXT85QGPNTVE	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sds.android.ttpod	ACCESS_COARSE_LOCATION	SNS	-0.25	MUSIC_AND_AUDIO
554	3T2EL38U0MK3MIY8RUIKCOROCTWQX0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sds.android.ttpod	ACCESS_FINE_LOCATION	SNS	-0.15	MUSIC_AND_AUDIO
555	2TX0CP5KXPTI3YFCUKVPT7NYNG0YZZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.sensacine.android	ACCESS_FINE_LOCATION	INTERNAL	0.9	ENTERTAINMENT
556	2U425L8I9NZWMXBE2S54XW7TPG5TJK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.sensacine.android	READ_PHONE_STATE	INTERNAL	0.29411764705882354	ENTERTAINMENT
557	3V7ICJJAZAGPKA89O1JPKOZRXYR4BO	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.seven.integral.Z7	AUTHENTICATE_ACCOUNTS	SNS	-0.35	COMMUNICATION
558	3DIIW4IV8PVZ7IMFUBB66B34OZSI4A	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.seventeenbullets.android.island	READ_PHONE_STATE	INTERNAL	-0.6	ARCADE
559	3IHWR4LC7DD0QJ9H6E1JNNJ9P9FI8J	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.seventeenbullets.android.island	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.6	ARCADE
560	3AXFSPQOYQY5093AWASP9GFVQ4QFJ7	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	AUTHENTICATE_ACCOUNTS	INTERNAL	0.55	SOCIAL
561	3B0MCRZMBRUDDXV25QTEI6FB19IPPJ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	ACCESS_FINE_LOCATION	INTERNAL	-0.25	SOCIAL
562	3BA7SXOG1JQDJIC0W1VS1FK0DH68RA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	CAMERA	INTERNAL	1.3157894736842106	SOCIAL
563	3G4VVJO6PZGC26YMSYO6MPTC7ZCPKI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	READ_CONTACTS	INTERNAL	0.8421052631578947	SOCIAL
564	3GVPRXWRPHUWQ54YW99D9NNEEP9I7W	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	ACCESS_FINE_LOCATION	UTILITY	0.05	SOCIAL
565	3HEM8MA6H9CYD9WH5383IB5L654PQA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	READ_PHONE_STATE	INTERNAL	0.15	SOCIAL
566	3JVP4ZJHDPSI8U4EBAO4U8DR7NCI0U	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	SEND_SMS	INTERNAL	-0.3684210526315789	SOCIAL
567	3PKVGQTFIHKSYO3I95TM0S826W9RY7	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	GET_ACCOUNTS	INTERNAL	1.05	SOCIAL
568	3S1L4CQSFX5UZG0624FCGHCC0HWAFM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	RECORD_AUDIO	INTERNAL	1.1578947368421053	SOCIAL
569	306W7JMRYYYQ3BVB049210FWVV48BY	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	ACCESS_FINE_LOCATION	INTERNAL	0.25	MUSIC_AND_AUDIO
570	37J05LC5AXJ82PPE54XZLGCADF2DJX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	RECORD_AUDIO	UTILITY	1.45	MUSIC_AND_AUDIO
571	3D42WVSDH8VVVYY9IATSJ3UJ38ZFY1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	GET_ACCOUNTS	INTERNAL	1.0	MUSIC_AND_AUDIO
572	3FO95NVK5C0V22R9AZ1XI6K1OZ5RSW	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.7	MUSIC_AND_AUDIO
573	3NSCTNUR2ZN2XJ7HWS23U5LZABA5A1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.7	MUSIC_AND_AUDIO
574	3PN6H8C9R4QX1WMABYKMSH9RNS7ADD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.7	MUSIC_AND_AUDIO
575	3QGHA0EA0J01TCRTY7P8FGIID26BWF	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	RECORD_AUDIO	INTERNAL	1.45	MUSIC_AND_AUDIO
576	3VMHWJRYHVG6VT8ZDE7Q0PNA124XFC	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	READ_PHONE_STATE	INTERNAL	-0.2	MUSIC_AND_AUDIO
577	3WA2XVDZEMH160O7HGEUIUPQSXQE6H	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	AUTHENTICATE_ACCOUNTS	INTERNAL	0.4736842105263158	MUSIC_AND_AUDIO
578	2QP46OQ1SNQQN63MW9SQRCNRICPP5P	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.silvertree.cordysky	GET_ACCOUNTS	INTERNAL	0.4736842105263158	ARCADE
579	35U0MRQMUJ78XHGXC2PYZYZ3D05OVK	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sirma.mobile.bible.android	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.5	BOOKS_AND_REFERENCE
580	373L46LKP76GGVVOXLJMPT70Y06KJD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sirma.mobile.bible.android	GET_ACCOUNTS	INTERNAL	0.25	BOOKS_AND_REFERENCE
581	3VJ4PFXFJ37JIYXWXTAB2HDFACSUA2	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sirma.mobile.bible.android	READ_PHONE_STATE	TARGETED_ADS	-0.8	BOOKS_AND_REFERENCE
582	2I0NMHGYQ4J33Q8L7JDFMOYYZ3XM9H	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.sixwaves.strikefleetomega	READ_PHONE_STATE	MOBILE_ANALYTICS	0.4736842105263158	ARCADE
583	2JJO3W5XH0JP58FHG25PSSP7MUGDJK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.sixwaves.strikefleetomega	READ_PHONE_STATE	TARGETED_ADS	-0.5	ARCADE
584	2OOO33FDEY5C4CX0CVQ3FCRF2M1R0X	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.sixwaves.strikefleetomega	READ_PHONE_STATE	INTERNAL	0.4736842105263158	ARCADE
585	30Z7M1Q8UYKLK1QJUQ966PVQDDJA85	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	RECORD_AUDIO	INTERNAL	1.3333333333333333	COMMUNICATION
586	34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	READ_PHONE_STATE	UTILITY	0.8333333333333334	COMMUNICATION
587	37J05LC5AXJ82PPE54XZLGCAER9DJT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	MANAGE_ACCOUNTS	INTERNAL	1.0526315789473684	COMMUNICATION
588	37NXA7GVST60RWD0ZA967HV9INILV2	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	READ_PHONE_STATE	INTERNAL	0.3888888888888889	COMMUNICATION
589	3D3B8GE892RSLAFVO1XHWGFWW50P9O	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	AUTHENTICATE_ACCOUNTS	INTERNAL	1.1176470588235294	COMMUNICATION
590	3E6L1VR4XWMTCEO3CRY00CAQ4Y56FR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	CAMERA	INTERNAL	1.8333333333333333	COMMUNICATION
591	3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.05882352941176471	COMMUNICATION
592	3LB1BGHFL2W5E3GADUYH079KUH6TYM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	READ_CONTACTS	INTERNAL	1.1052631578947372	COMMUNICATION
593	3TD33TP5DL24MZOQX2TGXRLRLJ3BA4	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	BLUETOOTH	INTERNAL	1.0588235294117647	COMMUNICATION
594	3TKSOBLOHLG959TI3GTCS25X31OBBZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	GET_ACCOUNTS	INTERNAL	1.2777777777777777	COMMUNICATION
595	2P09NZW6HEZ64U15SBK8D9GU3CXYOX	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.smartanuj.jokes	READ_PHONE_STATE	TARGETED_ADS	-0.21052631578947367	ENTERTAINMENT
596	2Z3KH1Q6SVQ8XO51MYXLCOBVTSXL2M	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.smartanuj.jokes	READ_PHONE_STATE	INTERNAL	1.1052631578947372	ENTERTAINMENT
597	2RS2SEIUUU0046HZ689IZ8S2AVHRRD	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.socialnmobile.hd.flashlight	CAMERA	INTERNAL	1.5882352941176472	TOOLS
598	37J05LC5AXJ82PPE54XZLGCAIGSJD0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.socialquantum.acityint	READ_PHONE_STATE	PAYMENT	-0.6	ARCADE
599	3U74KRR67MLB24CW6SP6JRBDUMLTNX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.softcube.dadsday	SEND_SMS	TARGETED_ADS	-0.7777777777777778	ENTERTAINMENT
600	33N1S8XHHML4A9E67XGQ88ZRCH2Z1B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.softcube.screens	SEND_SMS	TARGETED_ADS	-0.5	SOCIAL
601	2WL95SW6NG1F8JKDJN2YM1FZ8TWVHF	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.softetic.plp.bam.demo	READ_PHONE_STATE	TARGETED_ADS	-0.6071428571428571	HEALTH_AND_FITNESS
602	2DDOX7H57DZK5VBJAK4HKM2512IA0G	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.soundeffects.voicedoll	RECORD_AUDIO	INTERNAL	0.9411764705882352	MUSIC_AND_AUDIO
603	3XD2A6FGFNUPY2VNGI1BRLK7NER9SQ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.speaktoit.assistant	BLUETOOTH	MOBILE_ANALYTICS	0.7	PRODUCTIVITY
604	3UY4PIS8QRLATK0N495WDLSI23V1NX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.spinmaster.techdeck	CAMERA	GAME_ENGINE	0.9473684210526316	ARCADE
605	3O0M2G5VC626WHTCQH5TTI419YO49E	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.splashpadmobile.battery	SEND_SMS	TARGETED_ADS	-0.65	TOOLS
606	28AQV66RLPHI9JEASEMKP62N00YE69	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.storybird.spacebusterlite	READ_PHONE_STATE	INTERNAL	0.75	ARCADE
607	2C2CJ011K274ZN6ZM0X1FN46B7CCA5	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.stream.phd	READ_PHONE_STATE	TARGETED_ADS	-0.7	ENTERTAINMENT
608	2RJQP6AUC26DWM4SX1UV7FK0TYH297	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.stuckpixelinc.epicfail	READ_PHONE_STATE	TARGETED_ADS	-0.55	ENTERTAINMENT
609	22T3L0FBJ9IORZBYNIMECRPRJWWNZY	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.stuckpixelinc.funnypics	READ_PHONE_STATE	TARGETED_ADS	0.2352941176470588	ENTERTAINMENT
610	20P9KQW618N4MAUU8HV54CET4NONLF	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.stumbleupon.android.app	READ_PHONE_STATE	MOBILE_ANALYTICS	0.75	ENTERTAINMENT
611	2P4Z9O9Z6KW4F27EDLIRSFQ05XKC39	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.stumbleupon.android.app	GET_ACCOUNTS	INTERNAL	1.3	ENTERTAINMENT
612	3UOMW19E6D6QQY4FG6YU00BNBQ35C0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.supercell.clashofclans	READ_PHONE_STATE	INTERNAL	-0.25	ARCADE
613	3RHLQY6EDT4IZ76T2XAVFENRWUKD43	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.supercell.hayday	READ_PHONE_STATE	INTERNAL	-0.5	CASUAL
614	33NKDW9FFXIZSHOPMCHPSJ274PDCXH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.surpax.ledflashlight.panel	CAMERA	INTERNAL	1.4736842105263157	PRODUCTIVITY
615	3PKJ68EHDNWPE5UGR0GPC1R86RLHJ5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.surpax.ledflashlight.panel	READ_PHONE_STATE	TARGETED_ADS	-0.21052631578947367	PRODUCTIVITY
616	3PR3LXCWSFZXUJHMAS7YQT1ZYCRX9I	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.surpax.ledflashlight.panel	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.631578947368421	PRODUCTIVITY
617	3WYZV0QBFJDGICWJ8CLUHZWPM4CXBU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.surpax.ledflashlight.panel	READ_PHONE_STATE	INTERNAL	-0.6842105263157895	PRODUCTIVITY
618	20LNAB6BFMFF4EVXP5KJMDGE86BVI8	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.swagbuckstvmobile.views	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.2307692307692308	MEDIA_AND_VIDEO
619	2QNSW6NG1FS33EKY7261MZSZ2CTXJ7	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tapjoy.tapdefense	READ_PHONE_STATE	INTERNAL	0.2	ARCADE
620	2DMZMAZHHRRLV6X3JRMRO1KH5JBCLN	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tapular.grenadewhistle	READ_PHONE_STATE	TARGETED_ADS	-0.8125	ENTERTAINMENT
621	33IXYHIZB5IDOZ56UE2RSH8EGH7E21	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tatem.robosockets	SEND_SMS	SOCIAL_GAMING	-0.5	BRAIN
622	2ETNVP3TVOK5AVGKX2YQLOZFEJ3148	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.teachersparadise.groovyscratchdraw	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.5	EDUCATION
623	2Z7DOBDDP8PJC0RS9COMI3Q3PSBE3J	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.teachersparadise.groovyscratchdraw	READ_PHONE_STATE	TARGETED_ADS	-0.6842105263157895	EDUCATION
624	21E4ZMAZHHRR1VNFKREVYH1KXI9KBR	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.teamandroid.game	READ_PHONE_STATE	TARGETED_ADS	-0.3157894736842105	CASUAL
625	391FPZIE4CMYSL5A3ZK3J30JROQHUA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.teamlava.bakerystory	READ_PHONE_STATE	SECONDARY_MARKET	-0.95	CASUAL
626	3DQYSJDTYLBEPF83I3NKI72ATQEXE1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.teamlava.restaurantstory	READ_PHONE_STATE	SECONDARY_MARKET	-0.8	CASUAL
627	3YOAVL4CA0HL28BPUFZS666UO1CZ4O	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.teamlava.restaurantstory	GET_ACCOUNTS	SECONDARY_MARKET	-0.7	CASUAL
628	2MTMJTUHYW2G95666BJ53M16Q8OJOO	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.teamsoft.falldown	READ_PHONE_STATE	TARGETED_ADS	-0.15	ARCADE
629	36U4VBVNQODBHFJDZ4WXX72PA8YRU9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	ACCESS_FINE_LOCATION	INTERNAL	0.05263157894736842	COMMUNICATION
630	3BC9H1KCYUCX6KK48Z3SNRGJYBOWYF	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	READ_CONTACTS	INTERNAL	0.6	COMMUNICATION
631	3BJKPTD2QCCWH24OZZ6NSBGNRURRTI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	READ_PHONE_STATE	INTERNAL	0.0	COMMUNICATION
